stage,base_task_id,canonical_annotation_id,worker_id,canonical_geometry,consensus_status,consensus_medoid_annotation_id,source_artifact,source_sha256
P1,3165,2ac783e03ad61d1a,37,"[[147.5,159.0],[158.0,350.0],[211.0,338.5],[213.5,169.5],[381.0,205.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,cb6b39c045c1c95a,26,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[614.0,127.0],[614.0,418.0],[616.0,106.0],[616.0,437.0],[636.0,114.0],[636.0,430.0],[905.0,98.0],[905.0,443.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,f8e972b03fbd99f4,27,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[614.0,127.0],[614.0,418.0],[905.0,98.0],[905.0,443.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,cd8cc0c1540ed63d,28,"[[170.0,131.5],[170.0,417.0],[372.0,144.0],[372.0,403.0],[606.5,126.0],[606.5,428.5],[905.0,98.0],[905.0,443.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,5129b3e9aeb05f80,29,"[[181.0,135.5],[181.0,419.0],[373.5,141.0],[373.5,410.5],[605.0,123.5],[605.0,428.5],[900.0,106.0],[904.0,441.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,d94dce8e2409d75e,30,"[[173.0,135.0],[176.5,418.0],[374.5,145.0],[374.5,404.5],[604.5,424.5],[607.5,125.0],[867.5,429.5],[872.5,121.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,00c9c0032b86bbcb,31,"[[170.5,424.5],[172.5,133.0],[371.5,145.5],[373.0,412.5],[600.5,428.0],[606.5,124.5],[878.0,424.0],[884.0,98.5],[973.0,168.5],[973.5,381.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,5c94076772ebc57a,32,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[601.0,425.0],[608.0,128.0],[891.0,437.5],[892.0,111.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,8ef79e670b984365,33,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[602.5,424.5],[609.0,125.5],[905.0,98.0],[905.0,443.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,aeb286b084b52ac4,34,"[[166.5,427.0],[173.5,131.0],[368.5,142.0],[374.5,399.5],[601.5,427.0],[606.0,123.0],[896.5,442.5],[904.0,99.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,59884e403caf2b80,35,"[[172.5,135.5],[172.5,426.0],[375.0,139.0],[382.0,415.0],[607.0,128.5],[610.5,431.0],[904.5,121.5],[906.0,436.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,9dfb83c45afc5f23,36,"[[172.0,132.0],[172.0,414.0],[372.0,144.0],[372.0,403.0],[606.0,125.0],[606.0,423.0],[905.0,98.0],[905.0,443.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3166,e5e1284390ee6b73,37,"[[172.0,132.0],[172.0,414.0],[598.0,426.0],[604.0,107.5],[905.0,443.0],[906.5,95.0],[962.0,378.0],[969.5,169.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,a655ba3039d8cfc4,26,"[[243.0,233.0],[243.0,283.0],[261.5,233.0],[261.5,282.5],[302.0,185.0],[302.0,343.0],[309.0,185.0],[309.0,342.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,243708573fc746f4,27,"[[243.0,233.0],[243.0,283.0],[261.5,233.0],[261.5,282.5],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,843ee33e6df34cd4,28,"[[271.5,231.5],[271.5,286.0],[710.0,173.5],[710.0,357.0],[818.5,172.0],[818.5,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,618e8cec7d276f9c,29,"[[247.0,241.0],[247.0,286.0],[271.5,240.5],[271.5,286.0],[710.5,201.5],[710.5,357.0],[817.5,200.0],[817.5,358.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,c0d2a3ea11db107a,30,"[[241.5,288.0],[243.0,233.0],[271.5,233.0],[273.0,288.0],[712.5,178.0],[714.5,358.0],[821.0,178.0],[821.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,5ff7ca831e9c5ad8,31,"[[216.5,232.0],[216.5,286.0],[271.5,286.0],[272.0,231.5],[709.0,174.0],[710.0,356.0],[817.5,356.0],[818.0,173.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,b8541e4707e39e94,32,"[[270.5,286.0],[271.5,232.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,4d2388c60747a53d,33,"[[244.0,285.0],[244.5,232.0],[271.0,231.5],[271.0,285.5],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,1bbc73c77d272720,34,"[[214.0,183.5],[214.5,341.0],[270.5,286.0],[271.5,229.5],[708.5,353.0],[711.0,173.5],[816.5,172.0],[818.5,356.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,c4bc31bc73053a93,35,"[[217.5,234.0],[219.0,286.0],[268.0,233.0],[268.0,286.0],[709.0,176.5],[710.0,355.5],[816.5,175.0],[817.0,358.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,e2305061fc73b67a,36,"[[250.0,232.0],[250.0,286.0],[271.0,231.5],[271.0,286.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3167,e805d3344d24834a,37,"[[266.5,289.0],[272.5,232.0],[573.0,298.0],[574.0,221.0],[710.0,172.0],[710.0,357.0],[817.0,171.0],[817.0,358.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,91fa809bea75fc47,26,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,c6f141b411336076,27,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,5429d9e5ae4acde8,28,"[[248.5,248.5],[248.5,270.0],[261.5,248.0],[261.5,270.0],[762.0,247.5],[762.0,268.5],[774.5,247.5],[774.5,268.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,ad6812c23b79784a,29,"[[249.0,248.5],[249.0,270.5],[260.0,248.0],[260.0,270.5],[763.5,249.0],[763.5,268.5],[775.0,248.5],[775.0,268.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,1c1e863ffcab5dcb,30,"[[243.0,248.0],[245.0,279.5],[264.5,279.5],[266.5,248.0],[761.0,251.5],[762.5,279.5],[774.0,250.0],[779.0,279.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,a55a92a57a48a087,31,"[[246.5,269.0],[247.0,248.0],[261.5,268.5],[262.0,248.0],[761.0,269.5],[762.0,247.0],[775.0,246.5],[775.0,269.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,89af3c23558522cb,32,"[[248.0,246.0],[248.5,271.0],[260.5,246.0],[261.0,271.0],[755.0,282.5],[755.5,239.0],[781.5,239.0],[781.5,280.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,3bd7cc7151dff5c8,33,"[[249.0,246.5],[249.0,273.0],[261.0,273.0],[261.5,246.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,45579518b52a9571,34,"[[249.5,245.0],[249.5,269.5],[260.0,270.0],[261.5,244.5],[762.5,246.5],[762.5,268.0],[774.0,246.0],[774.0,267.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,a81657f0ac5d7807,35,"[[248.5,248.5],[248.5,270.0],[262.5,248.0],[262.5,270.0],[762.0,253.0],[762.5,268.5],[774.5,252.5],[775.0,268.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,a2615a25ae6631e5,36,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3168,4fbebe49572a79a5,37,"[[246.5,250.0],[246.5,270.0],[260.0,249.5],[262.0,270.0],[763.5,250.0],[764.5,270.5],[775.5,249.5],[775.5,270.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,3b71663b67699ebf,26,"[[128.5,164.5],[128.5,299.0],[358.5,153.5],[358.5,300.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,19a327730863506b,27,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,0dce4a0f997ffd15,28,"[[128.0,165.0],[128.0,291.5],[359.5,156.0],[359.5,301.0],[615.5,129.5],[615.5,311.5],[944.0,152.0],[944.0,296.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,7667b010a9c90570,29,"[[126.0,182.5],[126.0,291.5],[368.5,168.5],[368.5,302.0],[613.5,152.0],[613.5,317.5],[945.5,166.0],[945.5,303.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,c76193b6207a6507,30,"[[125.0,291.5],[128.0,178.0],[358.0,166.5],[363.0,298.0],[612.5,313.0],[614.5,145.0],[945.5,158.0],[947.5,303.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,76f29200f62e2fb3,31,"[[127.5,175.5],[127.5,296.0],[358.0,168.5],[359.0,300.0],[613.5,144.5],[614.5,313.5],[943.0,160.0],[945.0,304.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,a318b6bfd544d9cb,32,"[[127.5,163.5],[130.5,292.5],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[939.0,300.0],[943.5,145.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,522ad8c02cfc8914,33,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,c1d1843444d6d457,34,"[[125.5,289.5],[129.0,176.5],[358.5,160.5],[367.5,299.5],[614.0,143.5],[621.0,309.0],[944.5,160.0],[946.5,301.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,2c11262bdae1e085,35,"[[130.0,184.5],[132.0,292.0],[357.0,169.0],[357.0,302.5],[612.5,149.5],[621.0,316.5],[945.0,172.5],[945.0,301.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,2b439f65ef66899b,36,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3169,b70dac9310c8fd7f,37,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,5ef8158b9e970124,26,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[477.0,218.0],[477.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,b9d6531c224d6003,27,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,059397cbcdc2fd99,28,"[[118.0,160.0],[118.0,396.0],[469.0,215.5],[469.0,323.5],[629.5,226.0],[629.5,309.0],[819.0,212.5],[819.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,c1ce3be5ac91205f,29,"[[118.0,170.0],[120.0,395.5],[464.0,220.0],[464.0,324.5],[628.5,228.5],[628.5,309.5],[818.5,219.0],[818.5,330.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,39f325131750b755,30,"[[120.0,170.0],[123.0,396.5],[468.0,223.0],[469.5,321.5],[629.5,231.5],[631.0,308.0],[819.0,329.5],[821.0,220.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,95caac6d8e2b34ae,31,"[[118.0,169.5],[120.0,396.5],[467.5,325.5],[468.0,220.0],[629.0,228.5],[629.5,309.5],[817.5,218.0],[818.5,329.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,aa27fee9b505606b,32,"[[119.0,170.0],[120.5,395.5],[469.5,217.0],[471.0,324.0],[630.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,39b7f2008e3d4afe,33,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,765b308f64278de8,34,"[[118.0,167.5],[121.0,394.0],[470.5,222.0],[474.0,322.5],[629.0,228.0],[629.0,309.5],[819.0,217.0],[820.0,331.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,3f1ad1a502b50429,35,"[[118.0,174.0],[123.0,399.5],[471.5,227.0],[473.5,329.0],[633.5,237.5],[635.0,311.5],[820.0,223.5],[821.5,332.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,e85a8e90e0c6b636,36,"[[119.0,171.0],[119.0,396.5],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3170,5a50132cf972f527,37,"[[114.0,166.0],[114.0,398.0],[477.0,218.0],[477.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3171,812b382e4fb78da4,26,"[[115.0,222.0],[115.0,312.0],[287.0,207.0],[287.0,337.0],[295.0,208.0],[295.0,336.0],[669.0,137.0],[669.0,419.0],[983.0,213.0],[983.0,326.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3171,641c1f6f413ead20,27,"[[115.0,222.0],[115.0,312.0],[287.0,207.0],[287.0,337.0],[669.0,137.0],[669.0,419.0],[983.0,213.0],[983.0,326.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
