source_export,project_id,task_id,task_key,task_label,dataset_group,condition,annotator_id,annotation_id,annotation_sort_key,lead_time_seconds,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,geometry_hash,canonical_geometry,n_corners,parse_error,primary_active_time_eligible,sensitivity_active_time_eligible,canonical_annotation_id,raw_canonical_annotation_id,duplicate_annotation_ids,duplicate_group_size,duplicate_geometry_type,duplicate_time_ambiguous,eligible_for_primary_analysis,exclusion_reason
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,17,3399,2026-05-25T08:36:44.462113Z||2026-05-25T08:36:44.462098Z|3399,8.668,31.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,5,0e715e69b8a1901892c11675e16866ad1b8607c8fc87439c4837e6dcf9c37726,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,f8530b0e7a20bef6,3399,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,18,4239,2026-06-20T15:27:49.142107Z||2026-06-20T15:27:49.142091Z|4239,34.198,49.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,4,0e715e69b8a1901892c11675e16866ad1b8607c8fc87439c4837e6dcf9c37726,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,202d1d9063738999,4239,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,19,4658,2026-06-27T13:04:16.527069Z||2026-06-27T13:04:16.527048Z|4658,5.217,14.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,2,d491f793a0ccf00e2e2fc39ad7289c65793b22b7a6ecac4c782538f04973511b,"[[241.5,239.0],[241.5,279.0],[267.5,239.0],[268.0,279.0],[537.5,158.0],[540.0,391.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",10,,True,True,87d9235672d0264e,4658,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,2,4747,2026-06-29T15:39:56.602447Z||2026-06-29T15:39:56.602428Z|4747,29.168,37.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,4,81dfdf04d3d9424b965b9a09f5609d74abd3f43b8281a3635411e46d9b867c19,"[[244.0,239.0],[244.0,278.0],[265.5,238.5],[265.5,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,f6296e82c056709c,4747,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,21,3691,2026-06-04T15:42:42.458034Z||2026-06-04T15:42:42.458019Z|3691,70.593,76.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,4,5fbc55e8ae00ef07859dcf785ae47194b373362d5f735634d76bb24c54549a67,"[[241.5,239.0],[241.5,279.0],[267.5,239.0],[268.0,279.0],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,c9f042d8c21ca99b,3691,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,6,3288,2026-05-22T06:51:18.065868Z||2026-05-22T06:51:18.065853Z|3288,4.283,16.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,0e715e69b8a1901892c11675e16866ad1b8607c8fc87439c4837e6dcf9c37726,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,b17159a624da813a,3288,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3096,29:3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,PreScreen_semi,semi,8,3497,2026-05-29T03:17:20.245900Z||2026-05-29T03:17:20.245885Z|3497,24.212,47.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,3,0e715e69b8a1901892c11675e16866ad1b8607c8fc87439c4837e6dcf9c37726,"[[244.0,239.0],[244.0,278.0],[260.0,238.5],[260.0,278.5],[755.0,237.0],[755.0,280.0],[780.0,237.0],[780.0,280.0]]",8,,True,True,aba9b1487cd9adfb,3497,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,1,4809,2026-06-30T03:36:32.820669Z||2026-06-30T03:36:32.820647Z|4809,26.272,33.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,3,91033d0534cd1203f2fa31b0a5647189b8c60291ef5584f1120b448c6fde2bcf,"[[127.5,159.0],[129.0,302.0],[358.0,141.0],[368.0,304.0],[618.5,125.5],[620.5,316.0],[950.5,302.0],[952.5,145.0]]",8,,True,True,0e0501745974e880,4809,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,10,3186,2026-05-21T07:38:56.360222Z||2026-05-21T07:38:56.360206Z|3186,20.599,22.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,2,9ce1445c28b52da11ce4640acc48f2b97f2015ccec4a09a1d67743b40d040c7a,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[369.0,152.5],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",10,,True,True,f0a357dcd7d8d4c6,3186,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,11,3610,2026-05-31T15:51:10.340914Z||2026-05-31T15:51:10.340900Z|3610,23.149,30.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,2,9ce1445c28b52da11ce4640acc48f2b97f2015ccec4a09a1d67743b40d040c7a,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[369.0,152.5],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",10,,True,True,92e4a4cf1ae73f69,3610,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,12,3449,2026-05-28T15:03:55.211396Z||2026-05-28T15:03:55.211348Z|3449,35.633,35.633,lead_time_fallback,fallback_no_direct_log,,0,0,81bb31902cb3b63747f7fcd351d49ea3fcb4ebff4423b22d6ed67f5ee8279890,"[[123.0,165.0],[123.0,281.5],[358.5,160.5],[361.0,294.0],[609.0,304.5],[615.0,150.0],[947.0,285.5],[949.0,160.5]]",8,,False,True,47377755fedf1482,3449,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,13,3345,2026-05-24T15:40:28.715223Z||2026-05-24T15:40:28.715208Z|3345,39.651,77.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,4,d70ab53a676f4cd40eb77f8bb5db72021544f23e0fba2f338327dc2727e85e8e,"[[121.0,164.0],[121.0,299.0],[358.5,156.0],[360.0,304.5],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,39a34b830ea11490,3345,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,14,3241,2026-05-21T08:56:14.280664Z||2026-05-21T08:56:14.280648Z|3241,57.379,57.379,lead_time_fallback,fallback_no_direct_log,,0,0,ff58e2b1407ae2ace20e4a41313b33d4ca6ac1f5ed9db531df92aaa3bc8e749a,"[[124.5,169.0],[124.5,294.0],[362.5,152.5],[364.0,305.5],[616.0,310.5],[619.5,139.5],[947.0,157.0],[947.0,307.0]]",8,,False,True,3c4a2ede557a62f2,3241,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,15,3618,2026-06-01T07:59:47.536795Z||2026-06-01T07:59:47.536778Z|3618,34.484,38.0,log,project+task+annotator,active_times_2026-06-01.jsonl,1,2,908bacf2f6fd897140051d597c6e381a3f3cb9124648a3158c4188650637caed,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,552a0858ecbce9ad,3618,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,17,3400,2026-05-25T08:37:28.569228Z||2026-05-25T08:37:28.569213Z|3400,21.384,33.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,4,9ce1445c28b52da11ce4640acc48f2b97f2015ccec4a09a1d67743b40d040c7a,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[369.0,152.5],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",10,,True,True,1445e3889419575a,3400,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,18,4240,2026-06-20T15:30:06.411748Z||2026-06-20T15:28:41.218972Z|4240,60.57,80.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,6,754bd97f6acddbc346ef91c71bfe7f285d6c4c203980f61c2c7647a7149455de,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,f432b7968aecb5bc,4240,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,19,4659,2026-06-27T13:04:30.657038Z||2026-06-27T13:04:30.657020Z|4659,7.953,14.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,3,0fea172c4e83b08bdad7a7b406d1810461ed8651561b3745f27dcf418f5d3954,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[369.0,307.0],[477.5,314.5],[486.5,186.0],[543.0,195.0],[546.5,314.5],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",12,,True,True,0162b7ec9d17cddb,4659,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,2,4748,2026-06-29T15:40:15.309456Z||2026-06-29T15:40:15.309440Z|4748,14.622,19.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,1,754bd97f6acddbc346ef91c71bfe7f285d6c4c203980f61c2c7647a7149455de,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,1f8fe248fb55c43e,4748,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,21,3692,2026-06-04T15:42:56.249818Z||2026-06-04T15:42:56.249804Z|3692,7.619,17.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,3,908bacf2f6fd897140051d597c6e381a3f3cb9124648a3158c4188650637caed,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,202420376d62cfbb,3692,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,6,3289,2026-05-22T06:51:50.702099Z||2026-05-22T06:51:50.702084Z|3289,21.425,38.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,9ce1445c28b52da11ce4640acc48f2b97f2015ccec4a09a1d67743b40d040c7a,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[369.0,152.5],[369.0,307.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",10,,True,True,eb2fd1fd3f466605,3289,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3097,29:3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,PreScreen_semi,semi,8,3498,2026-05-29T03:18:23.460020Z||2026-05-29T03:18:23.459990Z|3498,39.266,57.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,3,754bd97f6acddbc346ef91c71bfe7f285d6c4c203980f61c2c7647a7149455de,"[[121.0,164.0],[121.0,299.0],[363.0,153.0],[363.0,306.0],[616.0,131.0],[616.0,319.0],[942.0,150.0],[942.0,307.0]]",8,,True,True,5a38b164a2481384,3498,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,1,4810,2026-06-30T03:36:58.460685Z||2026-06-30T03:36:58.460656Z|4810,20.342,26.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,3,71ad2431dcbd7596e892ba11c5cf46b4d386a78b5c7865c71361d9e871d359ae,"[[121.5,393.5],[123.5,175.0],[463.5,324.0],[465.5,228.5],[638.5,232.5],[640.0,320.0],[829.0,346.0],[837.0,224.5]]",8,,True,True,a53c36c9bf95be2b,4810,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,10,3187,2026-05-21T08:56:36.595082Z||2026-05-21T07:39:25.601987Z|3187,47.434,28.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,2,1cb320541e9d1316668fbb7fb0c96e633345f303fde0af9c4a38efce10f47fa0,"[[121.0,167.5],[122.5,394.5],[471.0,218.0],[471.0,324.0],[477.0,218.0],[477.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",10,,True,True,df7f18116de27c41,3187,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,11,3611,2026-05-31T15:51:43.994663Z||2026-05-31T15:51:43.994647Z|3611,27.564,35.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,3,923cf4a463f2b29fdd3dd3ced2b2fac6bf246464ba35a064ce32d5978f3a25f8,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[477.0,218.0],[477.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",10,,True,True,5d6bb8dddcf527e1,3611,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,12,3450,2026-05-28T15:05:04.495131Z||2026-05-28T15:05:04.495116Z|3450,59.163,59.163,lead_time_fallback,fallback_no_direct_log,,0,0,55c33d575ef253f94a3a9e2183c22c77cce386ea3b605357c3b467f19287c33b,"[[114.5,173.0],[121.0,396.5],[469.0,313.0],[471.5,221.0],[627.5,231.5],[627.5,308.5],[821.5,223.0],[821.5,329.5]]",8,,False,True,1a5c416e7e7c6cfa,3450,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,13,3346,2026-05-24T15:41:11.921457Z||2026-05-24T15:41:11.921440Z|3346,33.238,43.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,2,a554f436f7d8f2c08dc5672f949c92700f78061aa8b104fee9b44109477fd4a0,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,8c7bb20e866330e5,3346,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,14,3245,2026-05-21T09:00:04.308445Z||2026-05-21T08:58:53.711671Z|3245,112.54299999999999,112.54299999999999,lead_time_fallback,fallback_no_direct_log,,0,0,62575e051d19f95d261dddc0de7b645f3c36cb90d3a64b24c8ca23e6f0c1ee64,"[[121.0,167.5],[122.5,394.5],[468.5,320.5],[470.5,220.0],[631.0,227.0],[631.0,309.0],[819.5,329.0],[823.0,222.0]]",8,,False,True,a1c92c4eba590882,3245,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,15,3619,2026-06-01T08:01:14.841884Z||2026-06-01T08:01:14.841869Z|3619,82.081,89.0,log,project+task+annotator,active_times_2026-06-01.jsonl,1,5,cd0c0eeb1d130e722c4e4b224bad0b4f7deb956b6faf67f6e185e919f6137878,"[[114.0,166.0],[118.0,392.5],[470.5,324.0],[471.0,218.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,874f47b61ab0f967,3619,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,17,3401,2026-05-25T08:38:06.505035Z||2026-05-25T08:38:06.505020Z|3401,33.034,39.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,5,a554f436f7d8f2c08dc5672f949c92700f78061aa8b104fee9b44109477fd4a0,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,b6c9e63c1de72fbf,3401,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,18,4241,2026-06-20T15:29:39.256799Z||2026-06-20T15:29:39.256782Z|4241,45.998,55.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,4,a554f436f7d8f2c08dc5672f949c92700f78061aa8b104fee9b44109477fd4a0,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,043215a11b3c07f6,4241,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,19,4660,2026-06-27T13:04:41.791187Z||2026-06-27T13:04:41.791170Z|4660,6.925,11.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,2,428ac6e2e8ea12338035f22d93f47bfd8671f2105a5c9f5e35ddca11bd7319e8,"[[114.0,166.0],[118.0,392.5],[306.5,190.0],[318.0,396.5],[470.5,324.0],[471.0,218.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",10,,True,True,828f0f7dd8ae779e,4660,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,2,4749,2026-06-29T15:40:38.413566Z||2026-06-29T15:40:38.413550Z|4749,17.529,23.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,2,a554f436f7d8f2c08dc5672f949c92700f78061aa8b104fee9b44109477fd4a0,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,ae9ad15247583bd3,4749,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,21,3693,2026-06-04T15:43:17.796794Z||2026-06-04T15:43:17.796781Z|3693,16.985,25.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,5,cd0c0eeb1d130e722c4e4b224bad0b4f7deb956b6faf67f6e185e919f6137878,"[[114.0,166.0],[118.0,392.5],[470.5,324.0],[471.0,218.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,a3df2f62a653fcdb,3693,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,6,3290,2026-05-22T06:52:33.998453Z||2026-05-22T06:52:33.998437Z|3290,25.099,46.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,923cf4a463f2b29fdd3dd3ced2b2fac6bf246464ba35a064ce32d5978f3a25f8,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[477.0,218.0],[477.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",10,,True,True,50a0f95f8fc38be2,3290,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3098,29:3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,PreScreen_semi,semi,8,3499,2026-05-29T03:21:18.679129Z||2026-05-29T03:21:18.679115Z|3499,106.954,158.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,7,a554f436f7d8f2c08dc5672f949c92700f78061aa8b104fee9b44109477fd4a0,"[[114.0,166.0],[114.0,398.0],[471.0,218.0],[471.0,324.0],[631.0,227.0],[631.0,309.0],[818.0,215.0],[818.0,329.0]]",8,,True,True,6adfe32721762388,3499,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,1,4811,2026-06-30T03:37:25.984321Z||2026-06-30T03:37:25.984296Z|4811,21.576,30.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,3,92a637d2885d140c9900b1eb88a95056e1ba27929dddc303f450c980776483f1,"[[113.5,230.5],[117.5,322.0],[284.5,220.5],[292.5,336.0],[678.0,139.0],[684.0,401.5],[986.0,222.5],[992.0,322.0]]",8,,True,True,ace70b27506798d5,4811,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,10,3188,2026-05-21T08:57:02.368932Z||2026-05-21T07:39:57.877097Z|3188,55.242000000000004,33.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,3,326bfbe61bc4faa2bca52c418ac5d1de848e79d69614d711c773257449e29ba9,"[[115.0,222.0],[115.0,308.5],[288.5,210.0],[288.5,336.0],[676.0,137.0],[677.5,417.5],[984.5,326.0],[988.0,218.0]]",8,,True,True,9f525c104867f074,3188,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,11,3612,2026-05-31T15:52:09.209137Z||2026-05-31T15:52:09.209122Z|3612,18.878,24.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,2,5782ef410bf974b10be86ca83e708ade0481c1cbc1f225ab3da78201a27c7126,"[[115.0,222.0],[115.0,312.0],[287.0,207.0],[287.0,337.0],[295.0,208.0],[295.0,336.0],[669.0,137.0],[669.0,419.0],[983.0,213.0],[983.0,326.0]]",10,,True,True,99962e6f9aff29ba,3612,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,12,3451,2026-05-28T15:05:58.367658Z||2026-05-28T15:05:58.367643Z|3451,43.946,43.946,lead_time_fallback,fallback_no_direct_log,,0,0,c87ddb718175b01f3015e9eb8e281034c75875fdb600c072bae7ab2fa1ddbe79,"[[112.5,304.5],[117.0,225.0],[285.5,331.5],[288.0,217.0],[671.5,135.5],[675.5,406.5],[984.5,219.0],[990.5,321.0]]",8,,False,True,97cebd93c1965f0f,3451,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,13,3347,2026-05-24T15:42:00.965147Z||2026-05-24T15:42:00.965132Z|3347,41.065,51.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,4,1fa2a0cdb2caf5300c67b2af369ddf743284f2e7eca1dfc85d3f42881a21b280,"[[115.0,222.0],[115.0,312.0],[287.0,207.0],[287.0,337.0],[669.0,137.0],[669.0,419.0],[983.0,213.0],[983.0,326.0]]",8,,True,True,2e18c2a7c8a3d34b,3347,,1,single,False,True,
export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,29,3099,29:3099,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,PreScreen_semi,semi,14,3244,2026-05-21T08:58:07.666016Z||2026-05-21T08:58:07.666001Z|3244,14.219,14.219,lead_time_fallback,fallback_no_direct_log,,0,0,791076c848611e6bfaa429ad2300a2b1973bdfaf8f4dbb6b955c8618161d06bf,"[[113.5,319.0],[115.0,222.0],[288.5,210.0],[288.5,336.0],[676.0,137.0],[677.5,417.5],[984.5,326.0],[988.0,218.0]]",8,,False,True,bcb79f6838d28c17,3244,,1,single,False,True,
