base_task_id,building_id,image_reference,remote_reference_available,workspace_local_found,workspace_local_path,git_tracked_image_found,candidate_image_count,risk,risk_design_score_A,g_duplicate_peak,g_postprocess_invalid,g_seam_instability,g_topology_invalid,feature_timing,reference_status,image_sha256,image_parse_status,image_width,image_height,image_only_feature_version,mean_luma,horizontal_gradient_mean_wrap,horizontal_gradient_mean_no_seam,seam_gradient_mean,vertical_edge_mean,vertical_edge_p90_proxy,boundary_gradient_mean,ceiling_boundary_row_norm,ceiling_boundary_strength,floor_boundary_row_norm,floor_boundary_strength,edge_density_proxy,confirmatory_status,frozen_preassignment_n_ready,legacy_difficulty_label,legacy_label_status,gt_keypoint_count,gt_pair_count,proposal_initial_quality_mean,post_meta_response_pattern_entropy_mean,post_meta_jaccard_disagreement_mean,post_meta_modal_response_share_mean,image_feature_classification,model_feature_classification,legacy_difficulty_classification,post_meta_classification
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,True,True,trap集/manual/玻璃/task509(可能有歧义)/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.png,True,4,,,,,,,,,a2dbfa8cd1f73ea2e3170c3f88e398ef91c9049f6a2a75e8331d3fdac9c008f7,ready,2048,1024,image_only_pil_grayscale_downsample_v1,133.8551025390625,4.87969970703125,4.888112745098039,2.734375,4.888112745098039,12,5.132720226377953,0.2265625,14.53125,0.84375,18.671875,0.0732077205882353,,,,,,,,0.7666436646982732,0.3687179487179486,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,True,True,trap集/semi/过度解析/task683/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.png,True,4,,,,,,,pre_task,reference_ready_public_gt,a4261180921f279ecef825d99d23267595f2b0770bfebefafe9971a37298ffab,ready,2048,1024,image_only_pil_grayscale_downsample_v1,138.01058959960938,4.5087890625,4.522426470588235,1.03125,4.522426470588235,10,4.114419291338582,0.3203125,13.0625,0.84375,13.98046875,0.06053921568627451,,,,,,,,0.5866837716604087,0.22628458498023715,0.8478260869565217,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,True,True,data/mp3d_layout/img_v/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,2d77e1b5e0fc5797ca6434f988201383a8718686234f35c4fe149d79875f6307,ready,1024,512,image_only_pil_grayscale_downsample_v1,124.33377075195312,5.861572265625,5.869178921568627,3.921875,5.869178921568627,14,4.393331692913386,0.2109375,13.7890625,0.8515625,15.0546875,0.0788296568627451,not_evaluable,0.0,reflection,legacy_proxy,8.0,4.0,1.0,0.3025211367704086,0.24,0.8699999999999999,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,8e0e8e5448e9d7c948a1e641c39843546fec810b88403efe3c124cac709bcd3a,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.4742431640625,3.8834228515625,3.8950674019607843,0.9140625,3.8950674019607843,10,4.945958415354331,0.4140625,10.375,0.84375,15.484375,0.07149203431372549,,,,,,,,1.1935496040981333,0.8,0.4,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,27032c0692768e3e62ea2174aad4b873e8a2149bd4bf08cabe2c8382af180592,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.8480224609375,5.9461669921875,5.962775735294118,1.7109375,5.962775735294118,17,4.956877460629921,0.390625,10.41015625,0.8359375,15.671875,0.09037990196078431,,,,,,,,0.33650583350462826,0.3,0.8,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,fc502c0a0ee8b56a5b1202268360f62664f9b84deab16b936e2fa7c77a771d06,ready,1024,512,image_only_pil_grayscale_downsample_v1,138.23980712890625,2.75482177734375,2.728890931372549,9.3671875,2.728890931372549,6,3.685900590551181,0.4140625,7.94921875,0.796875,12.79296875,0.04405637254901961,,,,,,,,0.47513526961661734,0.35,0.8,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,True,True,trap集/manual/拼接缝及拉伸/task670/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.png,True,4,,,,,,,,,a3da318aaf690874bc9af3f19cd84f2b04f0640346df0e3a3232304110edc974,ready,2048,1024,image_only_pil_grayscale_downsample_v1,126.7744140625,3.60345458984375,3.6094975490196077,2.0625,3.6094975490196077,9,4.836921751968504,0.390625,14.640625,0.7734375,12.8984375,0.055928308823529414,,,,,,,,0.5673293096594763,0.33692307692307694,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,3fd1f2a99b42eac4b539111fd48f7bfee039779140f34ab173a1648bc9e6cbf8,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.30413818359375,6.5714111328125,6.554871323529412,10.7890625,6.554871323529412,18,7.654035433070866,0.3671875,15.55859375,0.6328125,19.65234375,0.12319240196078432,not_evaluable,0.0,reflection,legacy_proxy,16.0,8.0,1.0,0.5666772621649372,0.41,0.76,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,5982648f9f77400aed5b9f698610cb4c1776c7619149764d7dd2344eaa98c2b6,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.04840087890625,4.57733154296875,4.582628676470589,3.2265625,4.582628676470589,11,4.469888041338582,0.15625,7.73046875,0.71875,14.5390625,0.0703125,,,,,,,,1.0773829608278285,0.538866930171278,0.5434782608695652,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,a300151989cb68a4d34d40f46fb2a7c3a5453f1105c1bd111b4448d44e231d96,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.7666015625,6.37359619140625,6.354227941176471,11.3125,6.354227941176471,18,8.054287647637794,0.3828125,22.9453125,0.6328125,26.05859375,0.12339154411764706,,,,,,,,0.22528060443315231,0.16666666666666666,0.9166666666666667,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,8cf62560a8a4efcdea2685f8b4691dff1de325e9088fa6156b6242c61baf8f44,ready,1024,512,image_only_pil_grayscale_downsample_v1,124.27191162109375,7.1654052734375,7.157628676470588,9.1484375,7.157628676470588,22,8.198941929133857,0.3828125,19.1328125,0.6328125,23.06640625,0.1475643382352941,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,b361a1f742c9dc411dae379b98691fc43f4e9867694894e97635aac594adec58,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.9803466796875,6.17547607421875,6.146446078431373,13.578125,6.146446078431373,18,7.71115280511811,0.46875,17.59375,0.6015625,28.2421875,0.12645526960784315,,,,,,,,0.25020121176909393,0.1,0.9,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,17405fac445c6483c57c38a618de18dd2b15b9574b8bc0f2fc316df9aea80f65,ready,1024,512,image_only_pil_grayscale_downsample_v1,127.79656982421875,6.25048828125,6.189031862745098,21.921875,6.189031862745098,17,6.5927349901574805,0.453125,13.39453125,0.5859375,20.9453125,0.11020220588235294,,,,,,,,0.4337816142407306,0.3,0.8333333333333333,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,True,True,"trap集/OOS/错层,天花板下凸/task495(不确定算不算错层)/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.png",True,4,,,,,,,,,765af9db9b75726ceb4beb9cf0d7829ede692f70904147c1605ee1ce8bddec4d,ready,2048,1024,image_only_pil_grayscale_downsample_v1,132.504638671875,7.1610107421875,7.180147058823529,2.28125,7.180147058823529,22,6.376568651574803,0.40625,16.20703125,0.84375,13.13671875,0.1194546568627451,,,,,,,,1.307704128764134,0.655128205128205,0.5384615384615384,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,8746b0dbeac66d74df2774c10e432e2fe804ee43191d4cfbf48150694714e674,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.83419799804688,3.7296142578125,3.7411151960784315,0.796875,3.7411151960784315,10,4.168491633858268,0.4375,8.33203125,0.859375,13.4296875,0.0647671568627451,,,,,,,,0.8116411031212456,0.6499999999999999,0.6,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,b0c84bcd4cd22610aeec51d518e53929355db135f96874b3e569013e7d6e227a,ready,1024,512,image_only_pil_grayscale_downsample_v1,125.26461791992188,7.6422119140625,7.651317401960784,5.3203125,7.651317401960784,24,6.333722933070866,0.4296875,12.46875,0.5625,15.73828125,0.13466605392156863,,,,,,,,1.2521011453805038,0.5540184453227932,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.jpg,True,True,trap集/manual/遮挡明显/task578/yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.png,True,4,,,,,,,,,259a8e6591bdc9fe5fa197c2031369ccfb19292b37bb97d0ee04a1ac2bd39ade,ready,2048,1024,image_only_pil_grayscale_downsample_v1,127.5721435546875,6.30242919921875,6.298161764705882,7.390625,6.298161764705882,19,6.372908464566929,0.2734375,11.59765625,0.515625,18.4609375,0.11594669117647059,,,,,,,,0.7431167470119333,0.3558974358974359,0.7115384615384616,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,fa72f17e09f9ff1f4d2fd86fd1f58f09129a31d330eb5bd673875dee76ead246,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.96652221679688,3.3897705078125,3.386672794117647,4.1796875,3.386672794117647,9,3.664431594488189,0.4453125,7.8359375,0.828125,14.55078125,0.05231311274509804,not_evaluable,0.0,trivial,legacy_proxy,16.0,8.0,1.0,0.40260162147804623,0.31,0.8300000000000001,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.jpg,True,True,data/mp3d_layout/img_v/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,5fc493b2964760b43ce8a29d6474060d9c5cf9ca9d0d8db5d0e07dcca982dbf1,ready,1024,512,image_only_pil_grayscale_downsample_v1,121.5843505859375,6.38714599609375,6.374662990196079,9.5703125,6.374662990196079,18,6.546751968503937,0.40625,9.53125,0.78125,15.15625,0.11518075980392156,,,,,,,,1.3321790402101223,0.8500000000000001,0.4,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,True,True,"trap集/manual/遮挡明显/task533(低优先,有歧义)/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.png",True,4,,,,,,,,,2e3f746cb29276227780629c830b05be3f878ea9330459c8272720bb7beeb5c4,ready,2048,1024,image_only_pil_grayscale_downsample_v1,128.55764770507812,4.909423828125,4.918075980392157,2.703125,4.918075980392157,13,5.599163385826771,0.4296875,11.68359375,0.5546875,13.86328125,0.08725490196078431,,,,,,,,1.4042289968800998,0.6129487179487179,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,True,True,trap集/manual/遮挡明显/task707/yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.png,True,4,,,,,,,,,69a05b3d2f9b7319c82f1862e98f6d0a8b3809cef9437202f10cc7c52c62bd52,ready,2048,1024,image_only_pil_grayscale_downsample_v1,126.17724609375,5.93707275390625,5.950612745098039,2.484375,5.950612745098039,17,7.172428641732283,0.3984375,14.0703125,0.7109375,22.12890625,0.1174172794117647,,,,,,,,1.148772944136955,0.502948717948718,0.6346153846153846,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.jpg,True,True,trap集/manual/玻璃/task567(低优先)/yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.png,True,4,,,,,,,,,3a5c9b72010ed957c97105cf1d5960c03408b2d1ae6f045925d489ef90251698,ready,2048,1024,image_only_pil_grayscale_downsample_v1,132.44851684570312,3.45648193359375,3.4640931372549018,1.515625,3.4640931372549018,8,3.9253813976377954,0.3984375,5.4296875,0.859375,17.09765625,0.05608149509803922,,,,,,,,0.577575782520924,0.30538461538461537,0.8076923076923077,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455.jpg,False,3,3.694259647695755,3.694259647695755,,,,,pre_task,use_existing_public_gt_as_is,a548cd9dd013d21d9060a76ec18978b371f6b5a4b45bead5c9183abb992add1a,ready,1024,512,image_only_pil_grayscale_downsample_v1,119.9925537109375,7.02728271484375,7.037683823529412,4.375,7.037683823529412,20,6.769869586614173,0.40625,12.6796875,0.5625,19.796875,0.11979166666666667,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.jpg,False,3,11.939260133399603,11.939260133399603,,,,,pre_task,,0a4f7d6a328233fc6c99fc396e6d5cba6bb695be3bea50631937ddcfb45b7a60,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.281005859375,4.3077392578125,4.299203431372549,6.484375,4.299203431372549,9,3.054933562992126,0.359375,8.04296875,0.625,11.17578125,0.05084252450980392,,,,,,,,0.5198603854199589,0.625,0.625,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.jpg,False,3,3.868741895958863,3.868741895958863,,,,,pre_task,use_existing_public_gt_as_is,e9e48eb0e02ec108778cf8cfa253eda067ccd1a572031fc5a9fa7799091de97e,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.365234375,5.7640380859375,5.7524203431372545,8.7265625,5.7524203431372545,15,4.082554133858268,0.4921875,17.96875,0.6875,10.8671875,0.07879901960784313,,,,,,,,0.6931471805599453,0.7916666666666667,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a.jpg,False,3,3.6864736105910576,3.6864736105910576,,,,,pre_task,use_existing_public_gt_as_is,d260bae9723eeacbf0b8e1a494abe5247e3a57204a0b4501332b1420a106620a,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.72903442382812,5.60302734375,5.620680147058824,1.1015625,5.620680147058824,14,7.535433070866142,0.359375,16.02734375,0.828125,16.7421875,0.09590992647058824,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602.jpg,False,3,5.939462050146197,5.939462050146197,,,,,pre_task,use_existing_public_gt_as_is,2012951dadb26b63f1aeede51a02950a9c7bc36f4345dcf513de862976c22699,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.20867919921875,6.72662353515625,6.744699754901961,2.1171875,6.744699754901961,21,5.2049704724409445,0.453125,18.2578125,0.6171875,15.16796875,0.10704656862745097,,,,,,,,0.34657359027997264,0.375,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.jpg,True,True,data/mp3d_layout/img_v/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.jpg,False,3,3.4443903852152538,3.4443903852152538,,,,,pre_task,use_existing_public_gt_as_is,ec48b8cddfb2939012dba53131be7b6809c6e5bff2d0a666e021b5a101489fc7,ready,1024,512,image_only_pil_grayscale_downsample_v1,125.68875122070312,6.6002197265625,6.576286764705882,12.703125,6.576286764705882,21,5.749138779527559,0.3984375,15.8359375,0.6875,13.6328125,0.11083026960784313,,,,,,,,0.34657359027997264,0.5,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
