analysis_role,analysis_subrole,base_task_id,block3_generated,building_id,canonical_submission_id,condition,feature_timing,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,risk,routing_role,scientific_conclusion_prohibited,selected,stage,substage_block,tag_family,tag_value,task_stratum,worker_id
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,8529e6df2a7dc649,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,29
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,8529e6df2a7dc649,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,oos_geometry,,29
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,low_texture,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,150c1b0751d57269,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,oos_open_boundary,,30
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,1cab585050248758,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,31
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,c53d37eb3dacd306,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,32
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,933ed826bcd64c2f,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,33
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,42efcf39926698bd,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,34
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7d9ff49fec9b94f2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,35
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,f1c6623b59a93276,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,36
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,low_quality,,37
diagnostic_pre_stage3,descriptive_measurement_audit,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,False,,7b781342e0d9bbd1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,oos_geometry,,37
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,2d37c2b3d789f97e,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,26
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,low_texture,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,dde9c112922dbd80,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,27
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,28
diagnostic_pre_stage3,descriptive_measurement_audit,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,False,,35beed046856ed1b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,28
