base_task_id,condition,threshold,subset_worker_ids,valid_k,partition_status,task_crowd_structure_status,structure_reason,enumeration_truncated,cluster_membership_json,candidate_partitions_json,pairwise_metric_eligible_count,pairwise_correspondence_eligible_count,pairwise_correspondence_incompatible_count,included_in_partition_metric_average,shannon_entropy,gini_simpson,largest_mode_share,supported_multimodality,mode_count,pairwise_correspondence_disagreement,pairwise_metric_dissimilarity_all,subset_index,common_k
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.95,1;12;2;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.012450718140926206,0.012450718140926206,2,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.95,1;12;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.015443953020222778,0.015443953020222778,3,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.95,1;2;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.01493819694782228,0.01493819694782228,4,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.95,12;2;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.012290932600156254,0.012290932600156254,5,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,0.95,10;15;35;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:10"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:15"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:35"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:8""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:10"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:15"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:35"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.007216109339051813,0.007216109339051813,1,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.95,1;28;29;35,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.01355771981514762,0.01355771981514762,1,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.95,1;28;29;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.013335248911533037,0.013335248911533037,2,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.95,1;28;35;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.009020346463450624,0.009020346463450624,3,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.95,1;29;35;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.013415293102497524,0.013415293102497524,4,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.95,28;29;35;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.011916083308538272,0.011916083308538272,5,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,0.95,12;27;34;37,4,unique,not_evaluable,no_dominant_or_supported_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:37""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:12""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:27""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:34""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:12""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:27""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:34""], [""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:semi:37""]]]",6,0,6,True,1.3862943611198906,0.75,0.25,0.0,4.0,,0.05367688616884273,1,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,0.95,10;13;18;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.00756277749171395,0.00756277749171395,1,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,0.95,10;13;18;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.007145407158988093,0.007145407158988093,2,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,0.95,10;13;34;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.008430024908207842,0.008430024908207842,3,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,0.95,10;18;34;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:10"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.00819175353969757,0.00819175353969757,4,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,0.95,13;18;34;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:13"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:18"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:34"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.005577676323254972,0.005577676323254972,5,4
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,0.95,1;2;30;32,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:1"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:2"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:30""], [""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:32""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:1"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:2"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:30""], [""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:32""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.008414037174088618,0.019661538395332117,1,4
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;27;30,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.012405284552845619,0.018288307833689288,1,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;27;32,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.010417218150325147,0.018012574007939246,2,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;27;33,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.012179689175763952,0.01921571415677033,3,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;30;32,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.009081899666463222,0.015589893320906656,4,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;30;33,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.006465003035310168,0.01533324425087379,5,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,12;32;33,3,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.011297371492729358,0.0173309887117703,6,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,27;30;32,3,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.010634800789877996,0.010634800789877996,7,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,27;30;33,3,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.010349992254639914,0.010349992254639914,8,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,27;32;33,3,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.011298092939606152,0.011298092939606152,9,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,0.95,30;32;33,3,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.008948091398167582,0.008948091398167582,10,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,0.95,17;18;34,3,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:17"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:18"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:34""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:17"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:18"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:34""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0061657145216274705,0.0061657145216274705,1,3
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.95,17;31;32;6,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0034972758175180565,0.007858586059644346,1,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.95,17;31;32;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048113264175072,0.0048113264175072,2,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.95,17;31;6;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.005499255398054255,0.008572829099009286,3,4
