stage,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,harmful_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_harmful_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,harmful_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_harmful_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,harmful_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_harmful_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,harmful_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_harmful_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_harmful_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_harmful_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_harmful_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_harmful_handling_eps_0_05
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,32,9b8a1ae0754380a9,4183,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,2237a552b04dd5b7b06eb34e74c2ce8153fff067328e0dca3fff09b4ea940c42,false,,,n_pairs_mismatch,0.8511254163034488,0.8475329856521425,-0.003592430651306322,true,true,evaluable,evaluable,false,corner_drift;underextend,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,33,5b4d888cc3324e13,4376,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,8c49cf6d13d90c18bb0a3e3e5d63815e60b79dd2065d65dbad3a21af43bf6942,false,,,n_pairs_mismatch,0.8511254163034488,0.9709150014341715,0.11978958513072269,true,true,evaluable,evaluable,false,over_parsing;overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,34,1d36d28089de7575,4414,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,04336d81da37cad7f6224cc4eebb8e10d9dca9fdc2bbee96484037377c0bd6b0,false,,,n_pairs_mismatch,0.8511254163034488,0.9663806496947505,0.11525523339130161,true,true,evaluable,evaluable,false,acceptable,false,true,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,35,eb266c3e12d21893,4318,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,ab0f9060a401403a3d2f45800fef8a30f64f18f05c88962553e05f4cdb9ccd72,false,,,n_pairs_mismatch,0.8511254163034488,0.8658588117511685,0.014733395447719677,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,36,19e9c481bd38d47c,4686,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,cc2d06abee84ab2f0250d89e808b3dd78277dd7e2003c7e718c941fd629bdde4,false,,,n_pairs_mismatch,0.8511254163034488,0.9759940328585356,0.12486861655508674,true,true,evaluable,evaluable,false,corner_drift;over_parsing;overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,37,af1ada91e5648762,4472,init:p1:3b195310f0426a850210,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,3b195310f0426a8502100258e7e6e541ce1f710cccc3cade5674cda840b36230,79030ccf52161325aab20d3741bd623e7448808588da0ccb60f398321ebdd3db,759b383506a4e3547d62bbc74ea9c652c53383da28968157f79b68969ce35290,false,,,odd_points,0.8511254163034488,0.0,-0.8511254163034488,true,false,evaluable,worker_or_proposal_structural_failure,false,over_parsing,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:577,0a1c2eef38d71813301cc7f2eaa5b2570774a8d42d97e35e484200498c4717b8,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,26,ab8b97ab6495ba76,3790,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,true,0.0,0.0,,0.897782741649538,0.897782741649538,0.0,true,true,evaluable,evaluable,false,fail,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,27,ceaa81c7a8f43df1,4047,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,c6a74dd225b771a61010a2a83d9f7e54f051554e1c47af6c87fda7e0bc49532e,false,,,n_pairs_mismatch,0.897782741649538,0.9667532703997311,0.06897052875019316,true,true,evaluable,evaluable,false,overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,28,d8d740c29176039f,3935,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,e1d1fc53ba87e68e5a635a789b07f6b9081021903eb3be409fddfc1612e53225,false,,,n_pairs_mismatch,0.897782741649538,0.9687993330007449,0.07101659135120697,true,true,evaluable,evaluable,false,acceptable,false,true,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,29,3708f56ca083519c,4551,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,bff44b2ee3e585812b2a9308bd463c58d6ea0d335aa095b5c0ac1361e4c87928,false,,,n_pairs_mismatch,0.897782741649538,0.8797905386860949,-0.01799220296344306,true,true,evaluable,evaluable,false,underextend,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,30,8f8e88f1dac7e186,4162,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,53a43855b4c9a3a49a8d7e1d6f51841e779fda2741a275c3bf740b267c4ab28c,false,,,n_pairs_mismatch,0.897782741649538,0.8839907632336264,-0.013791978415911621,true,true,evaluable,evaluable,false,overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,31,e5ed2f9df090fc85,4109,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,80642a93f18a3ce4dda6ee85daaf558100600f6d481e908f50e0ba6555fa6c38,false,,,n_pairs_mismatch,0.897782741649538,0.8806741245338833,-0.0171086171156547,true,true,evaluable,evaluable,false,acceptable,false,true,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,32,c0b4675e53d399c0,4184,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,a2188859d874acb96fb027e89053c5c9078031b69180cf06dbbd61116c4d962e,false,,,n_pairs_mismatch,0.897782741649538,0.9120073593492786,0.014224617699740594,true,true,evaluable,evaluable,false,overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,33,456be49bba7efbc8,4377,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,287a60cf9ce5b874808c430376cd513730603efb65305bfeffd8f8d03011ae3f,false,,,n_pairs_mismatch,0.897782741649538,0.9569500638302184,0.05916732218068044,true,true,evaluable,evaluable,false,over_parsing;overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,34,5bd0d7c388ee1b68,4515,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,e1cacb4675f8c7a8c24bb28c170d25e39ba01be452e8a7a1c3f20eb4800efa6f,false,,,n_pairs_mismatch,0.897782741649538,0.8211298335123524,-0.07665290813718562,true,true,evaluable,evaluable,false,acceptable,false,true,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,35,bc770062117c9834,4319,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,7dc36088256057e45a9ceef98d3d58412f7cf449d4978ea3ac768948af2e154c,false,,,n_pairs_mismatch,0.897782741649538,0.8894651303513101,-0.008317611298227834,true,true,evaluable,evaluable,false,acceptable,false,true,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,36,adb443cf2cd44a01,4687,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,bb32f26ca644f451cfb090776d5a65251887ae4ac2f90be7cf516ef0caeb91c0,false,,,odd_points,0.897782741649538,0.0,-0.897782741649538,true,false,evaluable,worker_or_proposal_structural_failure,false,corner_drift;corner_duplicate;overextend_adjacent,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,37,12ee1becbe448d45,4473,init:p1:9e9132bc6a5ea4532017,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,9e9132bc6a5ea4532017b3130384afb943a749b69cd7bead0a27b70587932e2a,658cb9bb85de5ed24ba4b9c6ec11c71488b96e723c30185b4d26455511315046,6111e1989a8349114fa505dbce42c4e1b9961b17df4ca8cfba323c205a0993f0,false,,,n_pairs_mismatch,0.897782741649538,0.8754280344388143,-0.022354707210723634,true,true,evaluable,evaluable,false,over_parsing;underextend,true,false,trap,overextend_adjacent,overextend_adjacent,frozen_selection,trap_natural,task_id:668,a4c2d702b907f8b9042ab2741fdc70b090db8dc4420135ffafcc8a79463d4ff7,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,7545785ecf7e44b3,3791,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,true,0.0,0.0,,0.9035806831566549,0.9035806831566549,0.0,true,true,evaluable,evaluable,false,corner_drift;over_parsing,true,false,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,27,6999db3ebf3ef330,4048,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,0edb65ce075ec5433162d2d9499525b9ef90b4ffbbb3f04576164216929920f0,false,,,n_pairs_mismatch,0.9035806831566549,0.8987506486249152,-0.004830034531739691,true,true,evaluable,evaluable,false,over_parsing,true,false,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,28,cd3a2f4a0e0ad07e,3936,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,35564c60d04035b114da5dd3486f30772ad10befe41519e5fd9f6e249bc43cdd,false,,,n_pairs_mismatch,0.9035806831566549,0.9547002152770356,0.051119532120380784,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,29,2d656d0b379aca23,4552,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,dbafb10f63c090b34da7f24d6004efff2122e00b28f60ae536c665a868305ecb,false,,,n_pairs_mismatch,0.9035806831566549,0.8022089370756915,-0.10137174608096333,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,30,272f8ef889915150,4163,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,c8ee5a1532d7fa8efba9fc46a41e3ed15841b1ed91cc0805606723e9bd90cab6,false,,,n_pairs_mismatch,0.9035806831566549,0.7606853163455071,-0.14289536681114778,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
