image_id,building,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source
2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,2t7WUuJeko7,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室全体,花纹墙纸卧室全体,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_78c162aad54a4b969d0b0813a86d43e4,pa4otMbVnkk,valid,通行与连接,早期争议复核导出.user_type,前厅与侧门附近,前厅与侧门附近,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:pa4otMbVnkk_23d65a083f87438a8b5298466e34d62d,supported_component,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,卧室为主要呈现空间,卧室为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,沙发区为主,沙发区为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_8370daaebb5145ee80f7e362fabc9d5b,pa4otMbVnkk,valid,卫浴,早期争议复核导出.user_type,洗手台为主；内侧厕间,洗手台为主；内侧厕间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:pa4otMbVnkk_8370daaebb5145ee80f7e362fabc9d5b,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,红墙会客厅,红墙会客厅,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_88c758f7e35244fd8f5693913f329805,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,双床房,双床房,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_8c292f0d6db5479fb361ac01a935863a,pa4otMbVnkk,valid,通行与连接,早期争议复核导出.user_type,地下层走道,地下层走道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,unresolved:pa4otMbVnkk_8c292f0d6db5479fb361ac01a935863a,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_8d4d0f90d2b145648e952352535c0f50,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,卧室为主要呈现空间,卧室为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,壁炉与会客区,壁炉与会客区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_915273ca375f43be9306ce29b7724c46,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,单大床区,单大床区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,花墙休息室与室内入口并呈，休息室为主要呈现区域,花墙休息室与室内入口并呈，休息室为主要呈现区域,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_a1243ae1c9e7407794464678be846819,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,单大床与收藏柜,单大床与收藏柜,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_a390863f6b5f4b9497580c29d4d7bbe9,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,阶梯影院座位,阶梯影院座位,AI_new_spatial_review,carried_visual_record,,未有人工作答,,特殊用途,否,supported_component:pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,supported_component,partial,present,present,present,unknown,present,partial,present,present,present,unknown,present,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_a8e87c5da1414d998988fe3c29dba7d5,pa4otMbVnkk,valid,卫浴,早期争议复核导出.user_type,淋浴与单盆台,淋浴与单盆台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:pa4otMbVnkk_a8e87c5da1414d998988fe3c29dba7d5,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8,pa4otMbVnkk,valid,通行与连接,早期争议复核导出.user_type,卧室走道,卧室走道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_b2bb0d47721a4f24af2c829bba560aa6,pa4otMbVnkk,valid,通行与连接,早期争议复核导出.user_type,回廊与卧室走道连接处,回廊与卧室走道连接处,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_b8245307c038459a9df432be2341ec27,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,会客厅靠楼梯厅一侧,会客厅靠楼梯厅一侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,living+circulation,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_d02457f6d5b84e8fb43b49a52c81c78e,pa4otMbVnkk,valid,卫浴,后续41图亲审.current_classification.coarse_type,浴室与卧室门口；浴室呈现较完整,浴室与卧室门口；浴室呈现较完整,AI_new_spatial_review,carried_visual_record,浴室与卧室门口；浴室呈现较完整,后续41图亲审.current_classification.focus,洗漱、沐浴,卧室|卫浴,否,supported_component:pa4otMbVnkk_007d567cfff94aff8d850876914b9584,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,双床房靠浴室入口,双床房靠浴室入口,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,supported_component:pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_e280c21ec51840e296d454c19fb4ac28,pa4otMbVnkk,valid,卫浴,早期争议复核导出.user_type,卧室旁带浴缸卫浴,卧室旁带浴缸卫浴,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:pa4otMbVnkk_e280c21ec51840e296d454c19fb4ac28,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,sleep+bathroom,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,会客厅靠餐厅门一侧,会客厅靠餐厅门一侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dining+living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,valid,厨房与用餐,早期争议复核导出.user_type,正式餐厅靠壁炉侧,正式餐厅靠壁炉侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲,否,supported_component:pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_f0397335d45f43c282646a8653918f86,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,花墙休息室,花墙休息室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,valid,厨房与用餐,早期争议复核导出.user_type,餐厅靠玻璃门侧,餐厅靠玻璃门侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲,否,supported_component:pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_f750030380cb4bbe87e4bf3d31b63f94,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,健身房休息椅一侧,健身房休息椅一侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,特殊用途,否,supported_component:pa4otMbVnkk_3df9a5180b94479997b19a8823f31eab,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,special,special,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_f99f4beac1744062a4d6349ac140f16e,pa4otMbVnkk,valid,卫浴,早期争议复核导出.user_type,内侧浴缸厕间,内侧浴缸厕间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:pa4otMbVnkk_f99f4beac1744062a4d6349ac140f16e,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_faa9b3c493a541d5bcaae52f760b6807,pa4otMbVnkk,valid,起居与休闲,早期争议复核导出.user_type,起居休闲为主要呈现空间,起居休闲为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,valid,卫浴,早期争议复核导出.user_type,玻璃淋浴间与坐便器区,玻璃淋浴间与坐便器区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
pa4otMbVnkk_fd3034fe3cf6425ea2810f42656766cf,pa4otMbVnkk,valid,卧室,早期争议复核导出.user_type,双床房靠书桌侧,双床房靠书桌侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,test,卧室,早期争议复核导出.user_type,卧室为主要呈现空间,卧室为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,test,通行与连接,早期争议复核导出.user_type,通行为主要呈现空间,通行为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,test,卫浴,早期争议复核导出.user_type,长台盆与浴缸分区,长台盆与浴缸分区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,test,卫浴,早期争议复核导出.user_type,洗手间门口与前厅并呈,洗手间门口与前厅并呈,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴|通行,确认,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC,test,卫浴,早期争议复核导出.user_type,独立浴缸和淋浴区,独立浴缸和淋浴区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
