registry_uid,planned_task_key,base_task_id,normalized_title,title,image,planned_stage,condition,planned_condition,dataset_group,is_anchor,has_expert_ref,init_type,source_pool,manifest_file,manifest_stage_key,import_index,has_prediction,seed,runtime_task_id_available
stage0_pilot_manual:5,stage0_pilot_manual:wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b:5,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2jmjhgnzb_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b.jpg,pilot_manual,manual,manual,Pilot,False,False,,pilot_manual,stage0_pilot_manual_import.json,stage0_pilot_manual,5,False,20260228,False
stage0_pilot_manual:1,stage0_pilot_manual:wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e:1,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2jmjhgnzb_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.jpg,pilot_manual,manual,manual,Pilot,False,False,,pilot_manual,stage0_pilot_manual_import.json,stage0_pilot_manual,1,False,20260228,False
stage0_pilot_manual:8,stage0_pilot_manual:wc2JMjhGNzB_6888c169680241f19a903ee49dac3655:8,wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2jmjhgnzb_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.jpg,pilot_manual,manual,manual,Pilot,False,False,,pilot_manual,stage0_pilot_manual_import.json,stage0_pilot_manual,8,False,20260228,False
stage0_pilot_manual:2,stage0_pilot_manual:wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b:2,wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2jmjhgnzb_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.jpg,pilot_manual,manual,manual,Pilot,False,False,,pilot_manual,stage0_pilot_manual_import.json,stage0_pilot_manual,2,False,20260228,False
stage0_pilot_manual:4,stage0_pilot_manual:yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18:4,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,yqstnuaevhm_700c8b94ab594ac1910e650da9f93c18,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18.jpg,pilot_manual,manual,manual,Pilot,False,False,,pilot_manual,stage0_pilot_manual_import.json,stage0_pilot_manual,4,False,20260228,False
stage1_prescreen_manual:8,stage1_prescreen_manual:7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e:8,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,7y3srwle3va_5c39473b25b74307858764d1a2045b9e,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,8,False,20260228,False
stage1_prescreen_manual_anchor:8,stage1_prescreen_manual_anchor:7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e:8,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,7y3srwle3va_5c39473b25b74307858764d1a2045b9e,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,8,False,20260228,False
stage1_prescreen_manual:13,stage1_prescreen_manual:7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e:13,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3srwle3va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,13,False,20260228,False
stage1_prescreen_manual:30,stage1_prescreen_manual:7y3sRwLe3Va_fdab6422162e49db822a37178ab70481:30,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3srwle3va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,30,False,20260228,False
stage1_prescreen_manual:3,stage1_prescreen_manual:B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5:3,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,b6bynegpmks_0f8e559bf8d4427ba275e63aba46e3e5,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,3,False,20260228,False
stage1_prescreen_manual_anchor:3,stage1_prescreen_manual_anchor:B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5:3,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,b6bynegpmks_0f8e559bf8d4427ba275e63aba46e3e5,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,3,False,20260228,False
stage1_prescreen_manual:23,stage1_prescreen_manual:B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8:23,B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,b6bynegpmks_4e537870fc094609a7eda53d1e313fa8,B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,23,False,20260228,False
stage1_prescreen_manual:7,stage1_prescreen_manual:B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6:7,B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,b6bynegpmks_59cbdf96b19c4cc4a576e6658c5f67d6,B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,7,False,20260228,False
stage1_prescreen_manual_anchor:7,stage1_prescreen_manual_anchor:B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6:7,B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,b6bynegpmks_59cbdf96b19c4cc4a576e6658c5f67d6,B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,7,False,20260228,False
stage1_prescreen_manual:1,stage1_prescreen_manual:B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8:1,B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8,b6bynegpmks_9c62e22ac161400e969f5962b748c3e8,B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,1,False,20260228,False
stage1_prescreen_manual_anchor:1,stage1_prescreen_manual_anchor:B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8:1,B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8,b6bynegpmks_9c62e22ac161400e969f5962b748c3e8,B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,1,False,20260228,False
stage1_prescreen_manual:22,stage1_prescreen_manual:B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d:22,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d,b6bynegpmks_c36b46ddcadf4896a2aa0abca657f33d,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,22,False,20260228,False
stage1_prescreen_manual:2,stage1_prescreen_manual:B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898:2,B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,b6bynegpmks_d7ade8d217fe4d068fc3629dd2510898,B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,2,False,20260228,False
stage1_prescreen_manual_anchor:2,stage1_prescreen_manual_anchor:B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898:2,B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,b6bynegpmks_d7ade8d217fe4d068fc3629dd2510898,B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,2,False,20260228,False
stage1_prescreen_manual:15,stage1_prescreen_manual:B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b:15,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,b6bynegpmks_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,15,False,20260228,False
stage1_prescreen_manual:6,stage1_prescreen_manual:B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5:6,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,b6bynegpmks_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,6,False,20260228,False
stage1_prescreen_manual_anchor:6,stage1_prescreen_manual_anchor:B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5:6,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,b6bynegpmks_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,6,False,20260228,False
stage1_prescreen_manual:12,stage1_prescreen_manual:UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2:12,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,uwv83hsgsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,12,False,20260228,False
stage1_prescreen_manual_anchor:12,stage1_prescreen_manual_anchor:UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2:12,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,uwv83hsgsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,12,False,20260228,False
stage1_prescreen_manual:26,stage1_prescreen_manual:X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a:26,X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,x7hymhznoso_f03d055128104fd486151e54c9e4a32a,X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,26,False,20260228,False
stage1_prescreen_manual:25,stage1_prescreen_manual:e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331:25,e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,e9zr4mvmww7_184edf3d3a4d482dae288e4811945331,e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,25,False,20260228,False
stage1_prescreen_manual:28,stage1_prescreen_manual:e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94:28,e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,e9zr4mvmww7_1f8ee74dbb254dff85771776279eae94,e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,28,False,20260228,False
stage1_prescreen_manual:27,stage1_prescreen_manual:e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200:27,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,e9zr4mvmww7_2e52341d21b940b5b38a9e26c4cf4200,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,27,False,20260228,False
stage1_prescreen_manual:11,stage1_prescreen_manual:e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab:11,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zr4mvmww7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,11,False,20260228,False
stage1_prescreen_manual_anchor:11,stage1_prescreen_manual_anchor:e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab:11,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zr4mvmww7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,11,False,20260228,False
stage1_prescreen_manual:14,stage1_prescreen_manual:rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3:14,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rpc6dw4imge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,14,False,20260228,False
stage1_prescreen_manual:20,stage1_prescreen_manual:rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5:20,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rpc6dw4imge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,20,False,20260228,False
stage1_prescreen_manual:9,stage1_prescreen_manual:rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4:9,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rpc6dw4imge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,9,False,20260228,False
stage1_prescreen_manual_anchor:9,stage1_prescreen_manual_anchor:rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4:9,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rpc6dw4imge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,9,False,20260228,False
stage1_prescreen_manual:21,stage1_prescreen_manual:uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea:21,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,unb9qfrl6hy_3450b3accb584493bf13be8e9554dbea,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,21,False,20260228,False
stage1_prescreen_manual:19,stage1_prescreen_manual:wc2JMjhGNzB_1be9e528556447d0897d382ddd408766:19,wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,wc2jmjhgnzb_1be9e528556447d0897d382ddd408766,wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,19,False,20260228,False
stage1_prescreen_manual:24,stage1_prescreen_manual:wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c:24,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2jmjhgnzb_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,24,False,20260228,False
stage1_prescreen_manual:5,stage1_prescreen_manual:wc2JMjhGNzB_36f4749077674307bce31998171e96ef:5,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2jmjhgnzb_36f4749077674307bce31998171e96ef,wc2JMjhGNzB_36f4749077674307bce31998171e96ef.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,5,False,20260228,False
stage1_prescreen_manual_anchor:5,stage1_prescreen_manual_anchor:wc2JMjhGNzB_36f4749077674307bce31998171e96ef:5,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2jmjhgnzb_36f4749077674307bce31998171e96ef,wc2JMjhGNzB_36f4749077674307bce31998171e96ef.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual_anchor,stage1_prescreen_manual_anchor_import.json,stage1_prescreen_manual_anchor,5,False,20260228,False
stage1_prescreen_manual:17,stage1_prescreen_manual:wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d:17,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2jmjhgnzb_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,17,False,20260228,False
stage1_prescreen_manual:18,stage1_prescreen_manual:wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730:18,wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2jmjhgnzb_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,18,False,20260228,False
stage1_prescreen_manual:29,stage1_prescreen_manual:x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077:29,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,x8f5xyuwy9e_2669f5ba693c4e729d7d2c4f3fa0a077,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.jpg,prescreen_manual,manual,manual,PreScreen_manual,False,False,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,29,False,20260228,False
stage1_prescreen_manual:10,stage1_prescreen_manual:yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675:10,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,yqstnuaevhm_559e923d612748dd8dce2557c3b4b675,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675.jpg,prescreen_manual,manual,manual,PreScreen_manual,True,True,,prescreen_manual,stage1_prescreen_manual_import.json,stage1_prescreen_manual,10,False,20260228,False
