stage,condition,base_task_id,meta_group,choice_code,choice_label_zh,positive_response_count,positive_worker_count,group_response_count,group_worker_count,total_response_count,total_worker_count,group_response_coverage,unasserted_response_count,positive_share_among_group_responders,positive_share_all_responses_descriptive,bernoulli_entropy_among_group_responders,denominator_note
P1,manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,scope,oos_split_or_multi_level,范围外：错层/多层,3,3,8,8,26,26,0.3076923076923077,18,0.375,0.11538461538461539,0.6615632381579821,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,difficulty,low_texture,低纹理,2,2,11,11,26,26,0.4230769230769231,15,0.18181818181818182,0.07692307692307693,0.47413931305783746,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,difficulty,occlusion,遮挡,10,10,11,11,26,26,0.4230769230769231,15,0.9090909090909091,0.38461538461538464,0.3046360973492382,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,difficulty,seam,全景接缝,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,other_choice,normal,其他选择,24,24,24,24,26,26,0.9230769230769231,2,1.0,0.9230769230769231,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,other_choice,trivial,其他选择,15,15,24,24,26,26,0.9230769230769231,2,0.625,0.5769230769230769,0.6615632381579821,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,2,2,26,26,0.07692307692307693,24,1.0,0.07692307692307693,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,difficulty,low_texture,低纹理,1,1,25,25,26,26,0.9615384615384616,1,0.04,0.038461538461538464,0.167944147734173,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,difficulty,occlusion,遮挡,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,difficulty,seam,全景接缝,8,8,25,25,26,26,0.9615384615384616,1,0.32,0.3076923076923077,0.6268694575724264,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,other_choice,low_quality,其他选择,2,2,11,11,26,26,0.4230769230769231,15,0.18181818181818182,0.07692307692307693,0.47413931305783746,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,other_choice,normal,其他选择,10,10,11,11,26,26,0.4230769230769231,15,0.9090909090909091,0.38461538461538464,0.3046360973492382,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,other_choice,trivial,其他选择,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,9,9,16,16,26,26,0.6153846153846154,10,0.5625,0.34615384615384615,0.6853142072764582,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,scope,oos_other,其他范围外,4,4,16,16,26,26,0.6153846153846154,10,0.25,0.15384615384615385,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,scope,oos_split_or_multi_level,范围外：错层/多层,3,3,16,16,26,26,0.6153846153846154,10,0.1875,0.11538461538461539,0.48257756517701206,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,difficulty,occlusion,遮挡,10,10,11,11,26,26,0.4230769230769231,15,0.9090909090909091,0.38461538461538464,0.3046360973492382,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,difficulty,reflection_transparency,反射/透明,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,difficulty,seam,全景接缝,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,other_choice,normal,其他选择,23,23,24,24,26,26,0.9230769230769231,2,0.9583333333333334,0.8846153846153846,0.17320520674917705,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,other_choice,trivial,其他选择,15,15,24,24,26,26,0.9230769230769231,2,0.625,0.5769230769230769,0.6615632381579821,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,3,3,26,26,0.11538461538461539,23,1.0,0.11538461538461539,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,difficulty,occlusion,遮挡,18,18,18,18,26,26,0.6923076923076923,8,1.0,0.6923076923076923,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,difficulty,reflection_transparency,反射/透明,2,2,18,18,26,26,0.6923076923076923,8,0.1111111111111111,0.07692307692307693,0.34883209584303193,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,other_choice,trivial,其他选择,8,8,25,25,26,26,0.9615384615384616,1,0.32,0.3076923076923077,0.6268694575724264,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,scope,oos_other,其他范围外,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,difficulty,low_texture,低纹理,2,2,18,18,26,26,0.6923076923076923,8,0.1111111111111111,0.07692307692307693,0.34883209584303193,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,difficulty,occlusion,遮挡,15,15,18,18,26,26,0.6923076923076923,8,0.8333333333333334,0.5769230769230769,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,difficulty,reflection_transparency,反射/透明,13,13,18,18,26,26,0.6923076923076923,8,0.7222222222222222,0.5,0.5908422462755826,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,other_choice,low_quality,其他选择,2,2,24,24,26,26,0.9230769230769231,2,0.08333333333333333,0.07692307692307693,0.2868359830561607,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,other_choice,normal,其他选择,23,23,24,24,26,26,0.9230769230769231,2,0.9583333333333334,0.8846153846153846,0.17320520674917705,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,other_choice,trivial,其他选择,7,7,24,24,26,26,0.9230769230769231,2,0.2916666666666667,0.2692307692307692,0.6036372515003263,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,3,3,26,26,0.11538461538461539,23,1.0,0.11538461538461539,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,difficulty,low_texture,低纹理,3,3,16,16,26,26,0.6153846153846154,10,0.1875,0.11538461538461539,0.48257756517701206,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,difficulty,occlusion,遮挡,15,15,16,16,26,26,0.6153846153846154,10,0.9375,0.5769230769230769,0.2337916587064593,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,difficulty,reflection_transparency,反射/透明,2,2,16,16,26,26,0.6153846153846154,10,0.125,0.07692307692307693,0.37677016125643675,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,difficulty,seam,全景接缝,1,1,16,16,26,26,0.6153846153846154,10,0.0625,0.038461538461538464,0.2337916587064593,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,other_choice,low_quality,其他选择,2,2,23,23,26,26,0.8846153846153846,3,0.08695652173913043,0.07692307692307693,0.295439191872116,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,other_choice,normal,其他选择,20,20,23,23,26,26,0.8846153846153846,3,0.8695652173913043,0.7692307692307693,0.38721237518636065,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,other_choice,trivial,其他选择,9,9,23,23,26,26,0.8846153846153846,3,0.391304347826087,0.34615384615384615,0.6693279632926454,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,6,6,26,26,0.23076923076923078,20,0.5,0.11538461538461539,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,scope,oos_other,其他范围外,3,3,6,6,26,26,0.23076923076923078,20,0.5,0.11538461538461539,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,difficulty,low_texture,低纹理,1,1,3,3,26,26,0.11538461538461539,23,0.3333333333333333,0.038461538461538464,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,difficulty,occlusion,遮挡,1,1,3,3,26,26,0.11538461538461539,23,0.3333333333333333,0.038461538461538464,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,difficulty,reflection_transparency,反射/透明,2,2,3,3,26,26,0.11538461538461539,23,0.6666666666666666,0.07692307692307693,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,difficulty,seam,全景接缝,1,1,3,3,26,26,0.11538461538461539,23,0.3333333333333333,0.038461538461538464,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,other_choice,low_quality,其他选择,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,other_choice,normal,其他选择,23,23,26,26,26,26,1.0,0,0.8846153846153846,0.8846153846153846,0.3576271598532217,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,other_choice,trivial,其他选择,22,22,26,26,26,26,1.0,0,0.8461538461538461,0.8461538461538461,0.4293230219306162,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,3,3,26,26,0.11538461538461539,23,1.0,0.11538461538461539,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,difficulty,low_texture,低纹理,1,1,19,19,26,26,0.7307692307692307,7,0.05263157894736842,0.038461538461538464,0.20619205063323176,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,difficulty,occlusion,遮挡,12,12,19,19,26,26,0.7307692307692307,7,0.631578947368421,0.46153846153846156,0.6581099875431143,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,difficulty,reflection_transparency,反射/透明,16,16,19,19,26,26,0.7307692307692307,7,0.8421052631578947,0.6153846153846154,0.4361623253853443,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,difficulty,seam,全景接缝,7,7,19,19,26,26,0.7307692307692307,7,0.3684210526315789,0.2692307692307692,0.6581099875431143,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,other_choice,normal,其他选择,15,15,16,16,26,26,0.6153846153846154,10,0.9375,0.5769230769230769,0.2337916587064593,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,other_choice,trivial,其他选择,7,7,16,16,26,26,0.6153846153846154,10,0.4375,0.2692307692307692,0.6853142072764582,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,9,9,11,11,26,26,0.4230769230769231,15,0.8181818181818182,0.34615384615384615,0.4741393130578373,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,scope,oos_other,其他范围外,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,scope,oos_split_or_multi_level,范围外：错层/多层,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,difficulty,low_texture,低纹理,3,3,21,20,27,26,0.7777777777777778,6,0.14285714285714285,0.1111111111111111,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,difficulty,occlusion,遮挡,19,18,21,20,27,26,0.7777777777777778,6,0.9047619047619048,0.7037037037037037,0.31449220128141064,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,difficulty,reflection_transparency,反射/透明,2,2,21,20,27,26,0.7777777777777778,6,0.09523809523809523,0.07407407407407407,0.31449220128141064,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,difficulty,seam,全景接缝,4,4,21,20,27,26,0.7777777777777778,6,0.19047619047619047,0.14814814814814814,0.48691270946460224,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,other_choice,low_quality,其他选择,1,1,19,18,27,26,0.7037037037037037,8,0.05263157894736842,0.037037037037037035,0.20619205063323176,unasserted is retained separately and is not silently coded as explicit negative
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,other_choice,normal,其他选择,18,17,19,18,27,26,0.7037037037037037,8,0.9473684210526315,0.6666666666666666,0.20619205063323195,unasserted is retained separately and is not silently coded as explicit negative
