condition,building,family,qualified_workers,requested_groups,actual_groups,singleton_types,status
manual,x8F5xyUWy9e,SB,24,6,6,1,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,8,8,1,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,9,9,2,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,10,10,4,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,11,11,5,fitted_exploratory
manual,x8F5xyUWy9e,SB,24,12,12,5,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,6,6,1,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,7,7,2,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,8,8,3,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,9,9,3,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,10,10,3,fitted_exploratory
manual,x8F5xyUWy9e,QTS,23,11,11,5,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,6,6,0,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,8,8,2,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,9,9,2,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,10,10,2,fitted_exploratory
manual,x8F5xyUWy9e,QTB,23,11,11,3,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,6,6,0,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,8,8,2,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,9,9,2,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,10,10,2,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,11,11,2,fitted_exploratory
manual,x8F5xyUWy9e,QSB,24,12,12,4,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,6,6,0,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,8,8,1,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,9,9,1,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,10,10,2,fitted_exploratory
manual,x8F5xyUWy9e,TSB,23,11,11,3,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,6,6,0,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,8,8,1,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,9,9,1,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,10,10,3,fitted_exploratory
manual,x8F5xyUWy9e,QTSB,23,11,11,3,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,2,2,0,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,3,3,0,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,4,4,0,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,5,5,0,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,6,6,0,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,7,7,1,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,8,8,2,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,9,9,2,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,10,10,3,fitted_exploratory
manual,x8F5xyUWy9e,quality_time_edit,23,11,11,4,fitted_exploratory
manual,yqstnuAEVhm,Q,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,Q,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,Q,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,Q,24,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,Q,24,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,Q,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,Q,24,8,8,3,fitted_exploratory
manual,yqstnuAEVhm,Q,24,9,9,4,fitted_exploratory
manual,yqstnuAEVhm,Q,24,10,10,5,fitted_exploratory
manual,yqstnuAEVhm,Q,24,11,11,6,fitted_exploratory
manual,yqstnuAEVhm,Q,24,12,12,7,fitted_exploratory
manual,yqstnuAEVhm,T,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,T,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,T,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,T,23,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,T,23,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,T,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,T,23,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,T,23,9,9,3,fitted_exploratory
manual,yqstnuAEVhm,T,23,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,T,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,S,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,S,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,S,24,4,4,1,fitted_exploratory
manual,yqstnuAEVhm,S,24,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,S,24,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,S,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,S,24,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,S,24,9,9,3,fitted_exploratory
manual,yqstnuAEVhm,S,24,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,S,24,11,11,4,fitted_exploratory
manual,yqstnuAEVhm,S,24,12,12,4,fitted_exploratory
manual,yqstnuAEVhm,B,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,B,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,B,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,B,24,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,B,24,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,B,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,B,24,8,8,3,fitted_exploratory
manual,yqstnuAEVhm,B,24,9,9,4,fitted_exploratory
manual,yqstnuAEVhm,B,24,10,10,5,fitted_exploratory
manual,yqstnuAEVhm,B,24,11,11,5,fitted_exploratory
manual,yqstnuAEVhm,B,24,12,12,6,fitted_exploratory
manual,yqstnuAEVhm,QT,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QT,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QT,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QT,23,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,QT,23,6,6,2,fitted_exploratory
manual,yqstnuAEVhm,QT,23,7,7,2,fitted_exploratory
manual,yqstnuAEVhm,QT,23,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,QT,23,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,QT,23,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,QT,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,QS,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QS,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QS,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QS,24,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,QS,24,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,QS,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,QS,24,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,QS,24,9,9,3,fitted_exploratory
manual,yqstnuAEVhm,QS,24,10,10,4,fitted_exploratory
manual,yqstnuAEVhm,QS,24,11,11,4,fitted_exploratory
manual,yqstnuAEVhm,QS,24,12,12,5,fitted_exploratory
manual,yqstnuAEVhm,QB,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,6,6,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,7,7,0,fitted_exploratory
manual,yqstnuAEVhm,QB,24,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,QB,24,9,9,1,fitted_exploratory
manual,yqstnuAEVhm,QB,24,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,QB,24,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,QB,24,12,12,5,fitted_exploratory
manual,yqstnuAEVhm,TS,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,TS,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,TS,23,4,4,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,9,9,1,fitted_exploratory
manual,yqstnuAEVhm,TS,23,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,TS,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,TB,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,6,6,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,7,7,0,fitted_exploratory
manual,yqstnuAEVhm,TB,23,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,TB,23,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,TB,23,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,TB,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,SB,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,SB,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,SB,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,SB,24,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,SB,24,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,SB,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,SB,24,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,SB,24,9,9,1,fitted_exploratory
manual,yqstnuAEVhm,SB,24,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,SB,24,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,SB,24,12,12,5,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,5,5,1,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,6,6,2,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,7,7,2,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,9,9,3,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,10,10,4,fitted_exploratory
manual,yqstnuAEVhm,QTS,23,11,11,6,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,6,6,0,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,QTB,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,6,6,0,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,QSB,24,12,12,3,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,TSB,23,11,11,2,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,6,6,0,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,8,8,1,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,9,9,2,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,10,10,2,fitted_exploratory
manual,yqstnuAEVhm,QTSB,23,11,11,3,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,2,2,0,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,3,3,0,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,4,4,0,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,5,5,0,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,6,6,1,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,7,7,1,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,8,8,2,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,9,9,3,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,10,10,3,fitted_exploratory
manual,yqstnuAEVhm,quality_time_edit,23,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,10,10,4,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,Q,24,12,12,5,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,10,10,2,fitted_exploratory
manual,zsNo4HB9uLZ,T,23,11,11,3,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,4,4,1,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,S,24,12,12,4,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,8,8,3,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,9,9,3,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,10,10,5,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,11,11,5,fitted_exploratory
manual,zsNo4HB9uLZ,B,24,12,12,5,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,6,6,2,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,7,7,2,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,10,10,4,fitted_exploratory
manual,zsNo4HB9uLZ,QT,23,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,7,7,2,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,9,9,3,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,10,10,4,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,11,11,5,fitted_exploratory
manual,zsNo4HB9uLZ,QS,24,12,12,6,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,7,7,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,8,8,0,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,9,9,1,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,10,10,1,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,11,11,3,fitted_exploratory
manual,zsNo4HB9uLZ,QB,24,12,12,5,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,9,9,3,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,TS,23,11,11,3,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,7,7,0,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,TB,23,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,10,10,4,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,11,11,5,fitted_exploratory
manual,zsNo4HB9uLZ,SB,24,12,12,5,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,5,5,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,6,6,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,9,9,3,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,QTS,23,11,11,5,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,QTB,23,11,11,4,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,8,8,2,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,9,9,2,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,10,10,2,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,11,11,2,fitted_exploratory
manual,zsNo4HB9uLZ,QSB,24,12,12,4,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,9,9,1,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,10,10,2,fitted_exploratory
manual,zsNo4HB9uLZ,TSB,23,11,11,3,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,2,2,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,3,3,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,4,4,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,5,5,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,6,6,0,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,7,7,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,8,8,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,9,9,1,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,10,10,3,fitted_exploratory
manual,zsNo4HB9uLZ,QTSB,23,11,11,3,fitted_exploratory
