stage,language_cohort,project_id,runtime_task_id,base_task_id,worker_id,raw_annotation_id,canonical_annotation_id,reconciliation_status,duplicate_geometry_type,raw_result_sha256,runtime_export_path,runtime_export_sha256,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,19,4655,a68b2eed7b0c771f,canonical_selected,single,e2c722245f5225c5040eca30339a88b3a61d2d06e9b21f6604b59077268fdb75,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,2,4744,39008f0fe7a1d27b,canonical_selected,single,166ca37e375b092677ea9053201862a101517e771f6cc87c9593e73ba8c859a9,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,1,4805,d2965a4546dd5bd3,canonical_selected,single,d666ee1ff214552a30f38c02568ca53582e700eab9855d9f485db43b9db69770,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,10,3183,ed061f0733e9b7c0,canonical_selected,single,2730ced2d0ea5e846598bd64dadfcb71cc02dd0455bd32f4f95b906ee5989d73,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,14,3237,0866485c13fba238,canonical_selected,single,4db5eb4179e8eba71b80d4b1af7ca094753260e36615564cc28816649ac688ca,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,6,3286,f1a7942ad54c9e20,canonical_selected,single,4db5eb4179e8eba71b80d4b1af7ca094753260e36615564cc28816649ac688ca,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,13,3342,76f4aa228126afc1,canonical_selected,single,e596ec3f39bbb006ed16c6c10d28c96384bf1cf60987e8ea76149a1a729c9496,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,17,3397,c47958997351f42e,canonical_selected,single,09023c222e042ce65d981b4e979141c269ba36375c4ea19b9939eb55476c930a,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,12,3446,89f4eb027c671d27,canonical_selected,single,5cc989d6a3b415bfe1abad275f0140653691a02c086869f28bc66aa5be5a63b8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,8,3494,c44e5219f9e4193e,canonical_selected,single,5c5015604ec267e2f4481d829a89e7d10c6d9e829d1ee782ff14b8159f8b0703,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,11,3607,917375ed9bf4c232,canonical_selected,single,85dd596caa837e8cae8cb7af06884605613df734b94b639045cce0f71cce00b9,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,15,3615,ddf920fbb138fba7,canonical_selected,single,38867011ba8f579c076cc52eb26fca501ba67e6590f3d8c3c166d86514748b46,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,21,3689,8a9a3f2c384ef292,canonical_selected,single,be7076a73c0728197c3fd114c46e7f953fbb075bc9f18de0e34843ddb59ec1ee,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,18,4237,2dcd0faece1c3627,canonical_selected,single,d600689a9f2944b1055c1a992f185d72e4d185b7d3732ed68714304a8f0a48e4,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,19,4656,3ca6a4292b4723e3,canonical_selected,single,be7076a73c0728197c3fd114c46e7f953fbb075bc9f18de0e34843ddb59ec1ee,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,2,4745,cbd6d6ed281739e8,canonical_selected,single,6e324ad95aee5cb3b72e2897fa7fe8821f6c7cdfaa795d1c77d7f7a1b94878bb,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,1,4806,ef6c6984e4f16c67,canonical_selected,single,d5109b1b9aecff7d947b8816a1ebdecf13cf1105469babdaf1684e845dd3b290,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,10,3184,1106d9b3309125ae,canonical_selected,single,9a911cb8c9995fc9352d84b3dac64fd5bbb8bc5d704d05c71d54d654e10de35c,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,14,3238,c98ff21fd3ac34dc,canonical_selected,single,bad2042e73e736d754fb4df510aa341093e4aacdbee4005fd4a2824f8808a787,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,6,3287,3d27ec416166fb40,canonical_selected,single,bad2042e73e736d754fb4df510aa341093e4aacdbee4005fd4a2824f8808a787,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,13,3343,e13f31dcfeca786f,canonical_selected,single,8e94c8214d9c377d8b8752218343bace193191b11dceba79f0d47a8832f52289,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,17,3398,f9d6980bfc9259bd,canonical_selected,single,4ae74cf9eea0618d978fb50d2ed43f28be2f2fbeedeca499400d766cf8fdd0f7,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,12,3447,38972f7a8ac6e59e,canonical_selected,single,6e7bb020cc2bea5fd42177c64d8a77926049fb5ad8ed688a011e5c93ca284bb5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,8,3495,8a6c9350ded9f505,superseded_duplicate,duplicate_same_geometry,16b6a00fb2948705efea11872fb3512bbcf1ccdfe744570f0fb3a5a4a18a7451,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,8,3496,8a6c9350ded9f505,canonical_selected,duplicate_same_geometry,16b6a00fb2948705efea11872fb3512bbcf1ccdfe744570f0fb3a5a4a18a7451,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,11,3608,b11846422ee8df2c,canonical_selected,single,1ce85bf6d66f3f7fb73dfe6fd5e91fe9b3f0fc39f181d2faace7032f14d87dde,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,15,3616,ed7c1f77254fbb2a,canonical_selected,single,5b6f714f682ecc655319f57c7561c88737e599e3ed5cc8115befdcd8afd26d15,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,21,3690,d46ea988f490ef0f,canonical_selected,single,5b6f714f682ecc655319f57c7561c88737e599e3ed5cc8115befdcd8afd26d15,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,18,4238,dee69b2b7ab15827,canonical_selected,single,e9c691cca42b067b2d3f593008384832a43cf2f8347e7cf3f982d393b0dc1d87,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,19,4657,708d8e2dff95ff2d,canonical_selected,single,1f83f82bdae4a350798899396aa464cfef7448b7d989dabe1eca041ff2fdcc28,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,2,4746,6d3c8739804e5920,canonical_selected,single,c9ed05cb7c9e485140a1301103db9743ea6924fcbdc97996d6a8a2a994c51aa2,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,1,4807,babc4e1b7d60b5ce,canonical_selected,single,633b9a3ff2e3aeccb9090df671f1aac2910284c466c954a8189df9843694c989,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,10,3185,dd75ae13e342b2e4,canonical_selected,single,682795095b7018429fbf216c3b7b70d6cc0c95a6dbe27fb147d48453a3aab3ee,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,14,3239,a10636e431b96e35,canonical_selected,single,28d7b192f090c12ccb89de1f4ab335acb8707768f78916c7e0c972a8ae90bbbf,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,6,3288,b17159a624da813a,canonical_selected,single,682795095b7018429fbf216c3b7b70d6cc0c95a6dbe27fb147d48453a3aab3ee,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,13,3344,ee2a23d20aaa38a2,canonical_selected,single,bc481b31102f174d4ad3b740b122d52af814f12cec12d63fb326fc60ae5eeb3a,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,17,3399,f8530b0e7a20bef6,canonical_selected,single,130253826fd83a857106eec336e28118da1a4c76e1e6bd78688602f4b25cd780,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,12,3448,4b34ab7cdc3ff32b,canonical_selected,single,bf9edd30e3d39916593329c35b53f5230c84f96357340e80d709b99c04c7c105,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,8,3497,aba9b1487cd9adfb,canonical_selected,single,17a5b25f2130e6c2288ad79d62192736f86596a4a65461413b649a7136cad0f2,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,11,3609,5945adbef25e9e2d,canonical_selected,single,5b57b53d989bc133371f3d34f564e404c439b18a3b82c130f012817484ffbb9c,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,15,3617,8f3e2abc0f04f753,canonical_selected,single,aa8668a24f3cf4bc7da9ad8b90c93cc2b8afaf3ac8875bf3cb4e19e14587e626,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,21,3691,c9f042d8c21ca99b,canonical_selected,single,c10439104cf39d8feb11d205090728eed4e802372387ac2863e468dbeba69fa5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,18,4239,202d1d9063738999,canonical_selected,single,2c1205732ab93f5b825ed8ef545b90bfbb8a1b20632c2c9790ef0432129f53db,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,19,4658,87d9235672d0264e,canonical_selected,single,90374b66adce486fd4c6e5741c125442dc8dc7933c791e1b0be579c37258b155,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,2,4747,f6296e82c056709c,canonical_selected,single,62635880550169879dfc1c1d8ef503585b161c85330cc7fcf8f15b1277f99765,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3096,B6ByNegPMKs_75327de9719945aa8b893a6404667884,1,4808,b21b9e1bc1f9748c,canonical_selected,single,5a580259636327f1ae7179778f87fc9e8bff9fbe141a402655ef872652d278e3,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,10,3186,f0a357dcd7d8d4c6,canonical_selected,single,89090f09c1430ecd1ab65d55baaec87524d2b2c79d771d650c084f199e2a3927,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,14,3241,3c4a2ede557a62f2,canonical_selected,single,f5c2bafc7485dfba0eab37a5c83ff83cb5d1df9b2819fadd337bec1e83f89302,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,6,3289,eb2fd1fd3f466605,canonical_selected,single,75d376ffdfb7a51a266444dd038a0c52abba9eaf7cee0797ee4683ddfd49ecb9,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,13,3345,39a34b830ea11490,canonical_selected,single,6f8d79ecdbb7d18b621c12cd5d2300bf0fd5c57b6cd355036c8b5d8a56339d07,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,17,3400,1445e3889419575a,canonical_selected,single,d46be02e04cd271264bf8d6e44b1c68d275c1ff4e1215cc09af9cb9b15070451,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,12,3449,47377755fedf1482,canonical_selected,single,379c59d294d5e1004881d42a82f6b3a6eeace6ba1ffc66d4e2deac9b01a019c8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,8,3498,5a38b164a2481384,canonical_selected,single,e1cb20840e3275a758a7cfd9d22d09eaffa80822f7777e59e243f7a49d933c1d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,11,3610,92e4a4cf1ae73f69,canonical_selected,single,4f5fe8f7431077365f21903a84dab7abc0a509f56af7e5108e646a91b21c4ef8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,15,3618,552a0858ecbce9ad,canonical_selected,single,aae1f3b60f030b15f46a8b277c7a32ee91419ae8cbbccd61d994678c324e7bda,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,21,3692,202420376d62cfbb,canonical_selected,single,aae1f3b60f030b15f46a8b277c7a32ee91419ae8cbbccd61d994678c324e7bda,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,18,4240,f432b7968aecb5bc,canonical_selected,single,05905c03b32037361b77e44df7f68a637217fa62ff3404ae0b59cc06ee773560,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,19,4659,0162b7ec9d17cddb,canonical_selected,single,e7b8cdae34f737189f2895cf48f4b1ff1edec77236a54349da1f0357a30079e0,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,2,4748,1f8fe248fb55c43e,canonical_selected,single,bc868cbcdc413db018992b1d2d4ceaac17f8714df3940f178013404a1d32cba3,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,1,4809,0e0501745974e880,canonical_selected,single,36352c0da4f66433d0599408b0cf3fe6520cf32d26c30ec5ee3c8bf9618e7c1d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,10,3187,df7f18116de27c41,canonical_selected,single,add790012a6e5eff31ac474cd18f526b0b28545fb135d337468ef5300218b22e,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,14,3245,a1c92c4eba590882,canonical_selected,single,003c009f3f955f4d573a4225ae6ce6759cb6a9a98f17bf2ceb6c0e54ae5447f5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
