image_id,condition,cut,n,mode,point_count,mode_people,workers,canonical_ids,expected_first_seen_k,expected_second_support_k,has_other_same_point_mode,singleton
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.1,24,10,24,2,W002;W027,0284f20459ae4153;98e8fe358da56c8f,8.33333333333,16.6666666667,False,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.1,24,11,26,1,W033,9cab10e73212c27f,12.5,,False,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,1,12,2,W034;W037,d5f398bdf9e24194;abff623d76a69986,8.33333333333,16.6666666667,True,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,2,12,1,W029,a819fde1949e375b,12.5,,True,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,3,14,1,W018,fbc606f95f59c132,12.5,,False,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,4,16,2,W001;W036,b33e480dcb1ae10b;1863472107c00fbd,8.33333333333,16.6666666667,False,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,5,18,4,W030;W031;W032;W035,9589363fea90baba;3e9e6ac471e7da2a;e07cd54978722b1e;3266c87d109f70bf,5,10,False,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,6,20,11,W006;W008;W010;W011;W012;W013;W014;W015;W017;W021;W028,fb86982f536c3aaa;bdf5345d612260f9;dd6888e3ad2e47c0;fce565e3270fad1f;c9a58758edb18890;b49af842e8a9a5d6;886e3f4cfcd0e0b8;352ec6e68a3da904;f659d3608c54a9ef;384c1de2ec90820f;bf2aab73a5aed79f,2.08333333333,4.16666666667,False,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,7,24,2,W002;W027,0284f20459ae4153;98e8fe358da56c8f,8.33333333333,16.6666666667,False,False
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.2,24,8,26,1,W033,9cab10e73212c27f,12.5,,False,True
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.05,24,1,6,3,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c,6.25,12.5,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.05,24,2,8,4,W001;W006;W012;W017,ce4d7eb2e6d72de7;e7ed5dff8bbbd4d2;197b5c1a4243d512;dd020aa0ed2e79de,5,10,True,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.05,24,3,8,14,W002;W008;W010;W011;W013;W014;W015;W018;W021;W030;W031;W033;W035;W036,144280fa0204ea4b;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;ad6cf6be2e36a427;65d0b345e89f50ac;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262,1.66666666667,3.33333333333,True,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.05,24,4,8,2,W027;W028,38c0a4899547296f;50ce95b3ba9570df,8.33333333333,16.6666666667,True,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.05,24,5,10,1,W034,40a13dc4d685b575,12.5,,False,True
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.1,24,1,6,3,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c,6.25,12.5,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.1,24,2,8,20,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W033;W035;W036,ce4d7eb2e6d72de7;144280fa0204ea4b;e7ed5dff8bbbd4d2;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;197b5c1a4243d512;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;dd020aa0ed2e79de;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262,1.19047619048,2.38095238095,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.1,24,3,10,1,W034,40a13dc4d685b575,12.5,,False,True
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.2,24,1,6,3,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c,6.25,12.5,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.2,24,2,8,20,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W033;W035;W036,ce4d7eb2e6d72de7;144280fa0204ea4b;e7ed5dff8bbbd4d2;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;197b5c1a4243d512;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;dd020aa0ed2e79de;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262,1.19047619048,2.38095238095,False,False
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.2,24,3,10,1,W034,40a13dc4d685b575,12.5,,False,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.05,5,1,8,4,W002;W015;W032;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a42f40b503c7f449a3f6,1.2,2.4,True,False
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.05,5,2,8,1,W034,a2c57c04a795d6b822a3,3,,True,True
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.1,5,1,8,5,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6,1,2,False,False
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.2,5,1,8,5,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6,1,2,False,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,1,8,3,W001;W011;W014,14346fa7f625df2e92da;a02304edf778c294c6fb;334dd20fa6fb3ffa9d5d,6,12,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,2,8,1,W012,efee8b0961b89129a457,12,,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,3,8,2,W027;W030,d984d534dcc7fe11d643;1318278d00548b081ebc,8,16,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,4,8,7,W002;W006;W013;W017;W018;W028;W034,a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;2d83aaed5161b7904cdd;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;6c5161e9261e0ba5f8b1;82255f7bb022fd1cd129,3,6,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,5,8,1,W033,86e6614af35eccb013ac,12,,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,6,8,4,W010;W015;W029;W036,d0fc4545c974fc42b662;6d2129c626d211543587;20f0af1735ba9f7c5a2e;3e5c4fe6cfe523059d12,4.8,9.6,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,7,8,4,W008;W031;W032;W035,caba50e4a43aa76cac46;73a83925776f8e35ed8a;fc6a213e57b750465697;43266379df129a98dcd9,4.8,9.6,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,23,8,12,1,W037,454169e6fe8a9b1ba08c,12,,False,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,23,1,8,4,W001;W011;W012;W014,14346fa7f625df2e92da;a02304edf778c294c6fb;efee8b0961b89129a457;334dd20fa6fb3ffa9d5d,4.8,9.6,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,23,2,8,18,W002;W006;W008;W010;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46;d0fc4545c974fc42b662;2d83aaed5161b7904cdd;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12,1.26315789474,2.52631578947,True,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,23,3,12,1,W037,454169e6fe8a9b1ba08c,12,,False,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,23,1,8,22,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,14346fa7f625df2e92da;a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46;d0fc4545c974fc42b662;a02304edf778c294c6fb;efee8b0961b89129a457;2d83aaed5161b7904cdd;334dd20fa6fb3ffa9d5d;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12,1.04347826087,2.08695652174,False,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,23,2,12,1,W037,454169e6fe8a9b1ba08c,12,,False,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.05,6,1,10,1,W034,8d96780b3347071514de,3.5,,False,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.05,6,2,12,2,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d,2.33333333333,4.66666666667,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.05,6,3,14,3,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b,1.75,3.5,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.1,6,1,10,1,W034,8d96780b3347071514de,3.5,,False,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.1,6,2,12,2,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d,2.33333333333,4.66666666667,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.1,6,3,14,3,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b,1.75,3.5,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.2,6,1,10,1,W034,8d96780b3347071514de,3.5,,False,True
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.2,6,2,12,2,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d,2.33333333333,4.66666666667,False,False
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.2,6,3,14,3,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b,1.75,3.5,False,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,1,12,3,W008;W028;W033,d6f4f78440cb4051;d8d740c29176039f;456be49bba7efbc8,5.75,11.5,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,2,12,1,W027,ceaa81c7a8f43df1,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,3,12,1,W012,0cf173b561edfc6a,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,4,12,1,W029,3708f56ca083519c,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,5,14,7,W002;W010;W013;W014;W015;W018;W032,1eafece38b9de737;015eb3a11d385beb;cf8c72d40aebde80;2ddd59e9074da236;cfd33fbb5c8bf163;29517242559725c8;c0b4675e53d399c0,2.875,5.75,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,6,14,1,W030,8f8e88f1dac7e186,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,7,14,1,W001,ad4a6fc8603c57c5,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,8,14,1,W034,5bd0d7c388ee1b68,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,9,16,1,W031,e5ed2f9df090fc85,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,10,16,1,W035,bc770062117c9834,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,11,18,1,W037,12ee1becbe448d45,11.5,,False,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.05,22,12,20,3,W006;W011;W021,40b246a8dea46c2b;fe93307d35a838b2;7421f0b4dc5a2392,5.75,11.5,False,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,1,12,4,W008;W027;W028;W033,d6f4f78440cb4051;ceaa81c7a8f43df1;d8d740c29176039f;456be49bba7efbc8,4.6,9.2,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,2,12,1,W012,0cf173b561edfc6a,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,3,12,1,W029,3708f56ca083519c,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,4,14,9,W001;W002;W010;W013;W014;W015;W018;W030;W032,ad4a6fc8603c57c5;1eafece38b9de737;015eb3a11d385beb;cf8c72d40aebde80;2ddd59e9074da236;cfd33fbb5c8bf163;29517242559725c8;8f8e88f1dac7e186;c0b4675e53d399c0,2.3,4.6,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,5,14,1,W034,5bd0d7c388ee1b68,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,6,16,1,W031,e5ed2f9df090fc85,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,7,16,1,W035,bc770062117c9834,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,8,18,1,W037,12ee1becbe448d45,11.5,,False,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.1,22,9,20,3,W006;W011;W021,40b246a8dea46c2b;fe93307d35a838b2;7421f0b4dc5a2392,5.75,11.5,False,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,1,12,5,W008;W012;W027;W028;W033,d6f4f78440cb4051;0cf173b561edfc6a;ceaa81c7a8f43df1;d8d740c29176039f;456be49bba7efbc8,3.83333333333,7.66666666667,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,2,12,1,W029,3708f56ca083519c,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,3,14,9,W001;W002;W010;W013;W014;W015;W018;W030;W032,ad4a6fc8603c57c5;1eafece38b9de737;015eb3a11d385beb;cf8c72d40aebde80;2ddd59e9074da236;cfd33fbb5c8bf163;29517242559725c8;8f8e88f1dac7e186;c0b4675e53d399c0,2.3,4.6,True,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,4,14,1,W034,5bd0d7c388ee1b68,11.5,,True,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,5,16,2,W031;W035,e5ed2f9df090fc85;bc770062117c9834,7.66666666667,15.3333333333,False,False
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,6,18,1,W037,12ee1becbe448d45,11.5,,False,True
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,0.2,22,7,20,3,W006;W011;W021,40b246a8dea46c2b;fe93307d35a838b2;7421f0b4dc5a2392,5.75,11.5,False,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.05,24,1,8,6,W002;W018;W029;W030;W033;W035,664ded8505bb4ace;7eeb8ea034902d91;3eaa191397f5fbf4;7cbbab8fd62d0c38;8f04217c549dac0c;98f6de06229c83e3,3.57142857143,7.14285714286,True,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.05,24,2,8,5,W010;W015;W021;W028;W036,8b8f353a015cd9b3;72c65c366e863eb9;0df4ad0ec893225d;6bbe8b97d504e4a4;04c68d1fd4a36275,4.16666666667,8.33333333333,True,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.05,24,3,8,11,W001;W006;W008;W011;W012;W013;W014;W017;W027;W031;W032,bea7315dc0319f08;f2eb30664b7474ad;573b3754a0da7d18;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;8873e6e63ed8f636;986ad05a55d5a2e0;5b2ab16ea134acf7;607ca8f788805e56,2.08333333333,4.16666666667,True,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.05,24,4,12,1,W034,d10e31caaec1101e,12.5,,True,True
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.05,24,5,12,1,W037,60b3a58f097c620f,12.5,,True,True
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.1,24,1,8,22,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W035;W036,bea7315dc0319f08;664ded8505bb4ace;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;7eeb8ea034902d91;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;3eaa191397f5fbf4;7cbbab8fd62d0c38;5b2ab16ea134acf7;607ca8f788805e56;8f04217c549dac0c;98f6de06229c83e3;04c68d1fd4a36275,1.08695652174,2.17391304348,False,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.1,24,2,12,2,W034;W037,d10e31caaec1101e;60b3a58f097c620f,8.33333333333,16.6666666667,False,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.2,24,1,8,22,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W035;W036,bea7315dc0319f08;664ded8505bb4ace;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;7eeb8ea034902d91;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;3eaa191397f5fbf4;7cbbab8fd62d0c38;5b2ab16ea134acf7;607ca8f788805e56;8f04217c549dac0c;98f6de06229c83e3;04c68d1fd4a36275,1.08695652174,2.17391304348,False,False
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.2,24,2,12,2,W034;W037,d10e31caaec1101e;60b3a58f097c620f,8.33333333333,16.6666666667,False,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,1,8,2,W011;W029,a818d1b88c34b687;4d934ce66ec29a47,7.66666666667,15.3333333333,True,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,2,8,4,W006;W013;W014;W021,860d45b73111d943;f0a32074507842d5;6ac5bcc2f84af656;dcf6c97b7f3e2e0f,4.6,9.2,True,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,3,8,1,W008,6ab629e7746273bd,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,4,8,1,W012,ef971c0766ea37de,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,5,12,1,W036,65e6380997e850f1,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,6,14,1,W030,3f6b62e3295e009a,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,7,14,1,W037,2431f1da19aaa950,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,8,16,1,W017,317e5971cdfd0288,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,9,16,1,W031,8d6f18bc98ea1938,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,10,20,1,W015,a29b0f7c6c31b71b,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,11,20,1,W035,aa5ab1caef85cf99,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,12,20,1,W032,feaa118aa8a59f86,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,13,20,1,W034,53b22edb56cc554f,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,14,20,1,W028,cd3a92cc2800b3c7,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,15,24,1,W010,3b9e797620fb7dd9,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,16,26,1,W001,a1d5efe386cf76ad,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,17,26,1,W033,c61e2afdd2d8efd8,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.05,22,18,28,1,W027,1120d74f964c5f97,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,1,8,6,W006;W011;W013;W014;W021;W029,860d45b73111d943;a818d1b88c34b687;f0a32074507842d5;6ac5bcc2f84af656;dcf6c97b7f3e2e0f;4d934ce66ec29a47,3.28571428571,6.57142857143,True,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,2,8,1,W008,6ab629e7746273bd,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,3,8,1,W012,ef971c0766ea37de,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,4,12,1,W036,65e6380997e850f1,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,5,14,1,W030,3f6b62e3295e009a,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,6,14,1,W037,2431f1da19aaa950,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,7,16,1,W017,317e5971cdfd0288,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,8,16,1,W031,8d6f18bc98ea1938,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,9,20,1,W015,a29b0f7c6c31b71b,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,10,20,1,W035,aa5ab1caef85cf99,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,11,20,1,W032,feaa118aa8a59f86,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,12,20,1,W034,53b22edb56cc554f,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,13,20,1,W028,cd3a92cc2800b3c7,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,14,24,1,W010,3b9e797620fb7dd9,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,15,26,1,W001,a1d5efe386cf76ad,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,16,26,1,W033,c61e2afdd2d8efd8,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.1,22,17,28,1,W027,1120d74f964c5f97,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,1,8,8,W006;W008;W011;W012;W013;W014;W021;W029,860d45b73111d943;6ab629e7746273bd;a818d1b88c34b687;ef971c0766ea37de;f0a32074507842d5;6ac5bcc2f84af656;dcf6c97b7f3e2e0f;4d934ce66ec29a47,2.55555555556,5.11111111111,False,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,2,12,1,W036,65e6380997e850f1,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,3,14,1,W030,3f6b62e3295e009a,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,4,14,1,W037,2431f1da19aaa950,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,5,16,1,W017,317e5971cdfd0288,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,6,16,1,W031,8d6f18bc98ea1938,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,7,20,4,W015;W032;W034;W035,a29b0f7c6c31b71b;feaa118aa8a59f86;53b22edb56cc554f;aa5ab1caef85cf99,4.6,9.2,True,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,8,20,1,W028,cd3a92cc2800b3c7,11.5,,True,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,9,24,1,W010,3b9e797620fb7dd9,11.5,,False,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,10,26,2,W001;W033,a1d5efe386cf76ad;c61e2afdd2d8efd8,7.66666666667,15.3333333333,False,False
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,0.2,22,11,28,1,W027,1120d74f964c5f97,11.5,,False,True
