image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,reason
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W012,1,2,0.888888888889,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W012,1,2,0.857142857143,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W012,1,2,0.757142857143,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,local_quality_time_edit,training_local_recovery,W001;W012;W030,W012,1,2,0.75,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W012,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,W012,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,2,1,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W036,1,2,0.8125,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,2,0.857142857143,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W037,1,2,0.888888888889,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,,0,2,0.857142857143,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,2,0.757142857143,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,2,0.75,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W037,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W037,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W013,1,2,0.825757575758,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W013,1,2,1,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,2,0.857142857143,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,,0,2,0.888888888889,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W013,1,2,0.857142857143,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W013,1,2,0.757142857143,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,2,0.75,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,W015,1,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W015,1,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W013,1,2,1,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,2,0.857142857143,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,,0,2,0.881944444444,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W013,1,2,0.8375,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,local_QTB,training_local_recovery,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,W013,1,2,0.767857142857,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,起居与休闲,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W015,1,2,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W017,1,1,1,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W017,1,1,0.829326923077,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,1,0.857142857143,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,,0,1,0.881944444444,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W017,1,1,0.8375,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,local_QTB,training_local_recovery,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,,0,1,0.767857142857,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W017,1,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W017,1,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,1,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W006,1,2,1,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008,1,2,0.829326923077,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006,1,2,0.857142857143,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,,0,2,0.881944444444,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,2,0.8375,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,local_QTB,training_local_recovery,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,W006,1,2,0.767857142857,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W006,1,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008,1,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,卧室,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006,1,2,,fewer_than_two_target_people
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,厨房与用餐,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,,0,3,0.829326923077,fewer_than_two_target_people
