image_id,building,condition,information,k_classes,axis,training_workers,target_members,n_members,n_others,training_contrast,target_contrast,aligned_target_contrast,direction_replicated,metric
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.336678071482,0.15203210394,0.15203210394,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W012;W018,3,2,0.336678071482,5.77362743022,5.77362743022,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W010;W013,2,2,0.336678071482,3.35963532553,3.35963532553,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013,3,2,0.910457958211,4.25774559267,4.25774559267,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W030,2,2,0.910457958211,3.82351904805,3.82351904805,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.910457958211,0.943774483084,0.943774483084,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W012;W018,3,2,0.910457958211,-5.77362743022,-5.77362743022,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W010;W013,2,2,0.910457958211,-3.35963532553,-3.35963532553,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.897281821562,-0.477133783215,0.477133783215,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W010;W012;W013;W017;W030,6,12,-0.897281821562,-1.38907137781,1.38907137781,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.897281821562,-0.777429034721,0.777429034721,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,11,-0.897281821562,-1.27172571859,1.27172571859,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W012;W030,2,3,-0.897281821562,-1.41269091465,1.41269091465,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,11,-0.897281821562,-1.19917086101,1.19917086101,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,11,-0.897281821562,-1.58842254704,1.58842254704,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,12,-0.897281821562,-1.13752134662,1.13752134662,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,12,-0.897281821562,-0.63124252554,0.63124252554,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.897281821562,-0.527233014896,0.527233014896,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.897281821562,-0.981760395307,0.981760395307,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W018;W030,6,12,-0.897281821562,-1.10804875591,1.10804875591,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002,2,2,-0.897281821562,-0.260132732013,0.260132732013,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W012;W030,2,3,-0.897281821562,-1.69433406423,1.69433406423,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W013;W017;W018;W030,7,12,-0.897281821562,-0.935749740878,0.935749740878,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,QTB,9,benefit,W008;W015;W028;W033,W008;W015;W028;W033,4,20,1.81679348904,2.01102512439,2.01102512439,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,QTB,9,edit,W008;W015;W028;W033,W008;W015,2,2,-0.628707221688,-7.30466410859,7.30466410859,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,QTB,9,edit,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.628707221688,-0.500079142599,0.500079142599,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.330833193839,-5.36385431732,5.36385431732,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,1.47557032281,-1.47557032281,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.330833193839,0.760727988718,-0.760727988718,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,-4.08718169803,4.08718169803,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,4.25412817286,-4.25412817286,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,-1.87087878048,1.87087878048,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,-4.16368422612,4.16368422612,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,19,-0.330833193839,-3.18986865952,3.18986865952,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.330833193839,-0.751118018413,0.751118018413,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.330833193839,-0.363733345102,0.363733345102,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W015;W033,2,3,-0.330833193839,5.90141160064,-5.90141160064,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W033,2,3,-0.330833193839,2.47668924147,-2.47668924147,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W015;W033,2,3,-0.330833193839,-2.23152715705,2.23152715705,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W033,2,3,-0.330833193839,0.639638657533,-0.639638657533,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTB,9,quality,W008;W015;W028;W033,W008;W015;W028;W033,4,20,-0.330833193839,-1.03659089297,1.03659089297,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,13,0.624593697354,0.394690698429,0.394690698429,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,14,0.624593697354,0.629230312792,0.629230312792,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,13,0.624593697354,0.889373916627,0.889373916627,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,14,0.624593697354,0.833621127022,0.833621127022,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,14,0.624593697354,0.213378618854,0.213378618854,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,12,0.624593697354,1.21053134622,1.21053134622,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,15,0.624593697354,1.18708992612,1.18708992612,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,15,0.624593697354,0.988024419347,0.988024419347,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,13,0.624593697354,0.0738046750162,0.0738046750162,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,13,0.624593697354,0.34711145149,0.34711145149,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W015;W033,2,3,0.624593697354,-0.135312434072,-0.135312434072,False,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W033,2,3,0.624593697354,0.268315633516,0.268315633516,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W015;W033,2,2,0.624593697354,0.251912655692,0.251912655692,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W033,2,3,0.624593697354,0.0392681165661,0.0392681165661,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,14,0.624593697354,0.758816034817,0.758816034817,True,historical axis unchanged; not substituted for current d_mask
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,QTB,9,time,W008;W015;W028;W033,W008;W015;W028;W033,4,15,0.624593697354,0.341624571066,0.341624571066,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,8,2.21178192439,0.497171725422,0.497171725422,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W012;W034,3,3,2.21178192439,-8.45552073413,-8.45552073413,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W008;W010;W031;W034,5,2,2.21178192439,3.75127720389,3.75127720389,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,7,2.21178192439,4.46063031627,4.46063031627,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W008;W031;W032,3,2,2.21178192439,-0.20204058907,-0.20204058907,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,8,2.21178192439,0.9161148997,0.9161148997,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,7,2.21178192439,4.55451513122,4.55451513122,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W034;W037,2,3,2.21178192439,7.4019338486,7.4019338486,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,6,time,W006;W013;W021,W006;W013;W021,3,14,-1.35504262261,-1.73080655656,1.73080655656,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,6,time,W006;W013;W021,W006;W013,2,17,-1.35504262261,-3.66406984478,3.66406984478,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,6,time,W006;W013;W021,W006;W013;W021,3,15,-1.35504262261,-1.13729322315,1.13729322315,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,6,time,W006;W013;W021,W006;W013,2,15,-1.35504262261,-2.81569219092,2.81569219092,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-0.199795179329,0.199795179329,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-1.51276162417,1.51276162417,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,2,-1.63279747336,-1.62987876418,1.62987876418,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-0.876708772763,0.876708772763,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,3,-1.63279747336,-3.8691087752,3.8691087752,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,-1.63279747336,-8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,2.17475534739,-2.17475534739,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,1.77986720755,1.77986720755,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,2.5257116286,2.5257116286,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,2,3.27582842479,1.62987876418,1.62987876418,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,1.19647091304,1.19647091304,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,3,3.27582842479,3.8691087752,3.8691087752,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,3.27582842479,8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
