design,feature,baseline,algorithm,true,predicted,count
within_coarse,semantic__traits,main,knn,中等,困难,6
within_coarse,semantic__traits,main,knn,困难,简单,0
within_coarse,semantic__traits,main,knn,困难,中等,0
within_coarse,semantic__traits,main,knn,困难,困难,16
within_coarse,semantic__traits,main,ridge,简单,简单,49
within_coarse,semantic__traits,main,ridge,简单,中等,0
within_coarse,semantic__traits,main,ridge,简单,困难,0
within_coarse,semantic__traits,main,ridge,中等,简单,18
within_coarse,semantic__traits,main,ridge,中等,中等,17
within_coarse,semantic__traits,main,ridge,中等,困难,6
within_coarse,semantic__traits,main,ridge,困难,简单,0
within_coarse,semantic__traits,main,ridge,困难,中等,0
within_coarse,semantic__traits,main,ridge,困难,困难,16
within_coarse,semantic__traits_recheck,coarse,knn,简单,简单,49
within_coarse,semantic__traits_recheck,coarse,knn,简单,中等,0
within_coarse,semantic__traits_recheck,coarse,knn,简单,困难,0
within_coarse,semantic__traits_recheck,coarse,knn,中等,简单,18
within_coarse,semantic__traits_recheck,coarse,knn,中等,中等,17
within_coarse,semantic__traits_recheck,coarse,knn,中等,困难,6
within_coarse,semantic__traits_recheck,coarse,knn,困难,简单,0
within_coarse,semantic__traits_recheck,coarse,knn,困难,中等,0
within_coarse,semantic__traits_recheck,coarse,knn,困难,困难,16
within_coarse,semantic__traits_recheck,coarse,ridge,简单,简单,49
within_coarse,semantic__traits_recheck,coarse,ridge,简单,中等,0
within_coarse,semantic__traits_recheck,coarse,ridge,简单,困难,0
within_coarse,semantic__traits_recheck,coarse,ridge,中等,简单,18
within_coarse,semantic__traits_recheck,coarse,ridge,中等,中等,17
within_coarse,semantic__traits_recheck,coarse,ridge,中等,困难,6
within_coarse,semantic__traits_recheck,coarse,ridge,困难,简单,0
within_coarse,semantic__traits_recheck,coarse,ridge,困难,中等,0
within_coarse,semantic__traits_recheck,coarse,ridge,困难,困难,16
within_coarse,semantic__traits_recheck,global,knn,简单,简单,49
within_coarse,semantic__traits_recheck,global,knn,简单,中等,0
within_coarse,semantic__traits_recheck,global,knn,简单,困难,0
within_coarse,semantic__traits_recheck,global,knn,中等,简单,18
within_coarse,semantic__traits_recheck,global,knn,中等,中等,17
within_coarse,semantic__traits_recheck,global,knn,中等,困难,6
within_coarse,semantic__traits_recheck,global,knn,困难,简单,0
within_coarse,semantic__traits_recheck,global,knn,困难,中等,0
within_coarse,semantic__traits_recheck,global,knn,困难,困难,16
within_coarse,semantic__traits_recheck,global,ridge,简单,简单,49
within_coarse,semantic__traits_recheck,global,ridge,简单,中等,0
within_coarse,semantic__traits_recheck,global,ridge,简单,困难,0
within_coarse,semantic__traits_recheck,global,ridge,中等,简单,18
within_coarse,semantic__traits_recheck,global,ridge,中等,中等,17
within_coarse,semantic__traits_recheck,global,ridge,中等,困难,6
within_coarse,semantic__traits_recheck,global,ridge,困难,简单,0
within_coarse,semantic__traits_recheck,global,ridge,困难,中等,0
within_coarse,semantic__traits_recheck,global,ridge,困难,困难,16
within_coarse,semantic__traits_recheck,main,knn,简单,简单,49
within_coarse,semantic__traits_recheck,main,knn,简单,中等,0
within_coarse,semantic__traits_recheck,main,knn,简单,困难,0
within_coarse,semantic__traits_recheck,main,knn,中等,简单,18
within_coarse,semantic__traits_recheck,main,knn,中等,中等,17
within_coarse,semantic__traits_recheck,main,knn,中等,困难,6
within_coarse,semantic__traits_recheck,main,knn,困难,简单,0
within_coarse,semantic__traits_recheck,main,knn,困难,中等,0
within_coarse,semantic__traits_recheck,main,knn,困难,困难,16
within_coarse,semantic__traits_recheck,main,ridge,简单,简单,49
within_coarse,semantic__traits_recheck,main,ridge,简单,中等,0
within_coarse,semantic__traits_recheck,main,ridge,简单,困难,0
within_coarse,semantic__traits_recheck,main,ridge,中等,简单,18
within_coarse,semantic__traits_recheck,main,ridge,中等,中等,17
within_coarse,semantic__traits_recheck,main,ridge,中等,困难,6
within_coarse,semantic__traits_recheck,main,ridge,困难,简单,0
within_coarse,semantic__traits_recheck,main,ridge,困难,中等,0
within_coarse,semantic__traits_recheck,main,ridge,困难,困难,16
within_coarse,ulayout__compressed__global,coarse,knn,简单,简单,45
within_coarse,ulayout__compressed__global,coarse,knn,简单,中等,4
within_coarse,ulayout__compressed__global,coarse,knn,简单,困难,0
within_coarse,ulayout__compressed__global,coarse,knn,中等,简单,18
within_coarse,ulayout__compressed__global,coarse,knn,中等,中等,17
within_coarse,ulayout__compressed__global,coarse,knn,中等,困难,6
within_coarse,ulayout__compressed__global,coarse,knn,困难,简单,0
within_coarse,ulayout__compressed__global,coarse,knn,困难,中等,3
within_coarse,ulayout__compressed__global,coarse,knn,困难,困难,13
within_coarse,ulayout__compressed__global,coarse,ridge,简单,简单,41
within_coarse,ulayout__compressed__global,coarse,ridge,简单,中等,8
within_coarse,ulayout__compressed__global,coarse,ridge,简单,困难,0
within_coarse,ulayout__compressed__global,coarse,ridge,中等,简单,18
within_coarse,ulayout__compressed__global,coarse,ridge,中等,中等,19
within_coarse,ulayout__compressed__global,coarse,ridge,中等,困难,4
within_coarse,ulayout__compressed__global,coarse,ridge,困难,简单,0
within_coarse,ulayout__compressed__global,coarse,ridge,困难,中等,0
within_coarse,ulayout__compressed__global,coarse,ridge,困难,困难,16
within_coarse,ulayout__compressed__global,global,knn,简单,简单,45
within_coarse,ulayout__compressed__global,global,knn,简单,中等,4
within_coarse,ulayout__compressed__global,global,knn,简单,困难,0
within_coarse,ulayout__compressed__global,global,knn,中等,简单,18
within_coarse,ulayout__compressed__global,global,knn,中等,中等,17
within_coarse,ulayout__compressed__global,global,knn,中等,困难,6
within_coarse,ulayout__compressed__global,global,knn,困难,简单,0
within_coarse,ulayout__compressed__global,global,knn,困难,中等,3
within_coarse,ulayout__compressed__global,global,knn,困难,困难,13
within_coarse,ulayout__compressed__global,global,ridge,简单,简单,41
within_coarse,ulayout__compressed__global,global,ridge,简单,中等,8
within_coarse,ulayout__compressed__global,global,ridge,简单,困难,0
within_coarse,ulayout__compressed__global,global,ridge,中等,简单,18
within_coarse,ulayout__compressed__global,global,ridge,中等,中等,19
within_coarse,ulayout__compressed__global,global,ridge,中等,困难,4
within_coarse,ulayout__compressed__global,global,ridge,困难,简单,0
within_coarse,ulayout__compressed__global,global,ridge,困难,中等,0
within_coarse,ulayout__compressed__global,global,ridge,困难,困难,16
within_coarse,ulayout__compressed__global,main,knn,简单,简单,49
within_coarse,ulayout__compressed__global,main,knn,简单,中等,0
within_coarse,ulayout__compressed__global,main,knn,简单,困难,0
within_coarse,ulayout__compressed__global,main,knn,中等,简单,18
within_coarse,ulayout__compressed__global,main,knn,中等,中等,17
within_coarse,ulayout__compressed__global,main,knn,中等,困难,6
within_coarse,ulayout__compressed__global,main,knn,困难,简单,0
within_coarse,ulayout__compressed__global,main,knn,困难,中等,3
within_coarse,ulayout__compressed__global,main,knn,困难,困难,13
within_coarse,ulayout__compressed__global,main,ridge,简单,简单,43
within_coarse,ulayout__compressed__global,main,ridge,简单,中等,6
within_coarse,ulayout__compressed__global,main,ridge,简单,困难,0
within_coarse,ulayout__compressed__global,main,ridge,中等,简单,18
within_coarse,ulayout__compressed__global,main,ridge,中等,中等,19
within_coarse,ulayout__compressed__global,main,ridge,中等,困难,4
within_coarse,ulayout__compressed__global,main,ridge,困难,简单,0
within_coarse,ulayout__compressed__global,main,ridge,困难,中等,0
within_coarse,ulayout__compressed__global,main,ridge,困难,困难,16
within_coarse,ulayout__compressed__local16,coarse,knn,简单,简单,42
within_coarse,ulayout__compressed__local16,coarse,knn,简单,中等,7
within_coarse,ulayout__compressed__local16,coarse,knn,简单,困难,0
within_coarse,ulayout__compressed__local16,coarse,knn,中等,简单,17
within_coarse,ulayout__compressed__local16,coarse,knn,中等,中等,19
within_coarse,ulayout__compressed__local16,coarse,knn,中等,困难,5
within_coarse,ulayout__compressed__local16,coarse,knn,困难,简单,0
within_coarse,ulayout__compressed__local16,coarse,knn,困难,中等,6
within_coarse,ulayout__compressed__local16,coarse,knn,困难,困难,10
within_coarse,ulayout__compressed__local16,coarse,ridge,简单,简单,43
within_coarse,ulayout__compressed__local16,coarse,ridge,简单,中等,6
within_coarse,ulayout__compressed__local16,coarse,ridge,简单,困难,0
within_coarse,ulayout__compressed__local16,coarse,ridge,中等,简单,18
within_coarse,ulayout__compressed__local16,coarse,ridge,中等,中等,18
within_coarse,ulayout__compressed__local16,coarse,ridge,中等,困难,5
within_coarse,ulayout__compressed__local16,coarse,ridge,困难,简单,0
within_coarse,ulayout__compressed__local16,coarse,ridge,困难,中等,5
within_coarse,ulayout__compressed__local16,coarse,ridge,困难,困难,11
within_coarse,ulayout__compressed__local16,global,knn,简单,简单,42
within_coarse,ulayout__compressed__local16,global,knn,简单,中等,7
within_coarse,ulayout__compressed__local16,global,knn,简单,困难,0
within_coarse,ulayout__compressed__local16,global,knn,中等,简单,17
within_coarse,ulayout__compressed__local16,global,knn,中等,中等,19
within_coarse,ulayout__compressed__local16,global,knn,中等,困难,5
within_coarse,ulayout__compressed__local16,global,knn,困难,简单,0
within_coarse,ulayout__compressed__local16,global,knn,困难,中等,6
within_coarse,ulayout__compressed__local16,global,knn,困难,困难,10
within_coarse,ulayout__compressed__local16,global,ridge,简单,简单,43
within_coarse,ulayout__compressed__local16,global,ridge,简单,中等,6
within_coarse,ulayout__compressed__local16,global,ridge,简单,困难,0
within_coarse,ulayout__compressed__local16,global,ridge,中等,简单,18
within_coarse,ulayout__compressed__local16,global,ridge,中等,中等,18
within_coarse,ulayout__compressed__local16,global,ridge,中等,困难,5
within_coarse,ulayout__compressed__local16,global,ridge,困难,简单,0
within_coarse,ulayout__compressed__local16,global,ridge,困难,中等,5
within_coarse,ulayout__compressed__local16,global,ridge,困难,困难,11
within_coarse,ulayout__compressed__local16,main,knn,简单,简单,43
within_coarse,ulayout__compressed__local16,main,knn,简单,中等,6
within_coarse,ulayout__compressed__local16,main,knn,简单,困难,0
within_coarse,ulayout__compressed__local16,main,knn,中等,简单,17
within_coarse,ulayout__compressed__local16,main,knn,中等,中等,19
within_coarse,ulayout__compressed__local16,main,knn,中等,困难,5
within_coarse,ulayout__compressed__local16,main,knn,困难,简单,0
within_coarse,ulayout__compressed__local16,main,knn,困难,中等,6
within_coarse,ulayout__compressed__local16,main,knn,困难,困难,10
within_coarse,ulayout__compressed__local16,main,ridge,简单,简单,44
within_coarse,ulayout__compressed__local16,main,ridge,简单,中等,5
within_coarse,ulayout__compressed__local16,main,ridge,简单,困难,0
within_coarse,ulayout__compressed__local16,main,ridge,中等,简单,18
within_coarse,ulayout__compressed__local16,main,ridge,中等,中等,18
within_coarse,ulayout__compressed__local16,main,ridge,中等,困难,5
within_coarse,ulayout__compressed__local16,main,ridge,困难,简单,0
within_coarse,ulayout__compressed__local16,main,ridge,困难,中等,5
within_coarse,ulayout__compressed__local16,main,ridge,困难,困难,11
within_coarse,ulayout__transformer__global,coarse,knn,简单,简单,47
within_coarse,ulayout__transformer__global,coarse,knn,简单,中等,2
within_coarse,ulayout__transformer__global,coarse,knn,简单,困难,0
within_coarse,ulayout__transformer__global,coarse,knn,中等,简单,17
within_coarse,ulayout__transformer__global,coarse,knn,中等,中等,18
within_coarse,ulayout__transformer__global,coarse,knn,中等,困难,6
within_coarse,ulayout__transformer__global,coarse,knn,困难,简单,0
within_coarse,ulayout__transformer__global,coarse,knn,困难,中等,0
within_coarse,ulayout__transformer__global,coarse,knn,困难,困难,16
within_coarse,ulayout__transformer__global,coarse,ridge,简单,简单,38
within_coarse,ulayout__transformer__global,coarse,ridge,简单,中等,11
within_coarse,ulayout__transformer__global,coarse,ridge,简单,困难,0
within_coarse,ulayout__transformer__global,coarse,ridge,中等,简单,16
within_coarse,ulayout__transformer__global,coarse,ridge,中等,中等,21
within_coarse,ulayout__transformer__global,coarse,ridge,中等,困难,4
within_coarse,ulayout__transformer__global,coarse,ridge,困难,简单,0
within_coarse,ulayout__transformer__global,coarse,ridge,困难,中等,2
within_coarse,ulayout__transformer__global,coarse,ridge,困难,困难,14
within_coarse,ulayout__transformer__global,global,knn,简单,简单,47
within_coarse,ulayout__transformer__global,global,knn,简单,中等,2
within_coarse,ulayout__transformer__global,global,knn,简单,困难,0
within_coarse,ulayout__transformer__global,global,knn,中等,简单,17
within_coarse,ulayout__transformer__global,global,knn,中等,中等,18
within_coarse,ulayout__transformer__global,global,knn,中等,困难,6
within_coarse,ulayout__transformer__global,global,knn,困难,简单,0
within_coarse,ulayout__transformer__global,global,knn,困难,中等,0
within_coarse,ulayout__transformer__global,global,knn,困难,困难,16
within_coarse,ulayout__transformer__global,global,ridge,简单,简单,38
within_coarse,ulayout__transformer__global,global,ridge,简单,中等,11
within_coarse,ulayout__transformer__global,global,ridge,简单,困难,0
within_coarse,ulayout__transformer__global,global,ridge,中等,简单,16
within_coarse,ulayout__transformer__global,global,ridge,中等,中等,21
within_coarse,ulayout__transformer__global,global,ridge,中等,困难,4
within_coarse,ulayout__transformer__global,global,ridge,困难,简单,0
within_coarse,ulayout__transformer__global,global,ridge,困难,中等,2
within_coarse,ulayout__transformer__global,global,ridge,困难,困难,14
within_coarse,ulayout__transformer__global,main,knn,简单,简单,48
