image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status,draft_grade,draft_reason,strict_process_grade,strict_process_reason,singleton_count_limit,valid_only,semantic_status,evidence_qualifier,nearby_cuts_evaluated,nearby_all_same_grade,nearby_grade_pattern,nearby_same_assigned_grade,user_final_grade,user_decision_reason,user_cluster_semantics,user_singleton_assessment
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,wc2JMjhGNzB,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0420061446832,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.4,4,0,False,0,False,0.4,False,0.4,True,0.4,True,0.4,True,0.4,True,0.4,True,0.4,True,0.4,True,0.4,True,0.4,True,0.765,3,0.215,False,0.465,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,3,0.215,False,0.465,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,3,0.215,False,0.465,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0,0.215,0.215,0.215,0.3675,0.418333333333,0.3675,0,0.3615,0.12,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,unknown,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,wc2JMjhGNzB,0.1,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.0372028502284,4,0,1,0,0,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,0,0,0,0,0,0,0,0,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,unknown,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,x8F5xyUWy9e,0.1,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,0,0,0,1,1,1,0,0.6,1,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,x8F5xyUWy9e,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0405859139042,4;1,0.2,1,0,1,0.95,0,False,1,200,5,0.585,4,0,False,0,False,0.585,False,0.585,True,0.585,True,0.585,True,0.585,True,0.585,True,0.585,True,0.585,True,0.585,True,0.585,True,0.81,2,0.47,False,0.615,False,0.81,False,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,2,0.47,False,0.615,False,0.81,False,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,2,0.47,False,0.615,False,0.81,False,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0.81,True,0,0.47,0.47,0.47,0,0,0,0.1125,0.2385,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,特殊用途,special,supported_component:x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,x8F5xyUWy9e,0.1,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.068378949442,3;2,0,1,0,0,1,0,False,2,200,5,0.575,4,0,False,0,False,0.575,False,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,4,0,False,0,False,0.575,False,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,4,0,False,0,False,0.575,False,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,4,0,False,0,False,0.575,False,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0.575,True,0,0,0,0,0.065,0.138333333333,0.065,0,0.2425,0.2425,,,,,,,,,limited_horizon_or_order_sensitive,0.61,0.61,特殊用途,special,supported_component:x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,x8F5xyUWy9e,0.1,24,0,0,0,24,6,2,4,0,0.166666666667,0.833333333333,0.708333333333,1.90728476821,1.49155600891,0.239130434783,0.044748188344,17;3;1;1;1;1,0.166666666667,0.838028169014,4,0,0.858180607769,0.941176470588,True,1,200,24,0.605,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.045,False,0.055,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.06,False,0.22,False,0.275,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.06,False,0.22,False,0.275,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.06,False,0.22,False,0.275,False,0.265,0.53,0.53,0.53,0.153333333333,0.171666666667,0.11,0.0376649009695,0.152291666667,0.068226010101,,,,,,,,,singleton_support_unresolved,0,0,通行与连接,unknown,supported_component:x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,overlap_with_pending_or_unsupported,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,False,requires_local_review,weak_same_point_cluster_separation,,,,,,,,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,yqstnuAEVhm,0.1,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0400614968018,5,0,1,0,0,1,0,False,1,200,5,1,2,0.75,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.79,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.79,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.79,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0.75,0.79,0.79,0.79,0,0,0,0,0,0,,,,,,,,simple,assigned_observed_early,1,1,卧室,sleep,supported_component:yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,overlap_with_pending_or_unsupported,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,yqstnuAEVhm,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.00680768136704,4;1,0.2,1,1,0,1,0,False,1,200,5,0.79,4,0,False,0,False,0.79,False,0.79,True,0.79,True,0.79,True,0.79,True,0.79,True,0.79,True,0.79,True,0.79,True,0.79,True,1,2,0.61,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.61,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.61,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.61,0.61,0.61,0.22,0.203333333333,0.22,0,0.239,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,yqstnuAEVhm,0.1,23,0,0,0,23,7,3,4,2,0.173913043478,0.826086956522,0.652173913043,2.23206751055,1.80167678501,0.320158102767,0.030284204513,15;2;2;1;1;1;1,0.173913043478,0.833648393195,4,0,1,0.266666666667,False,2,200,23,0.69,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.08,False,0.185,False,0.83,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.085,False,0.36,False,0.445,False,0.83,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.14,False,0.36,False,0.445,False,0.83,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.065,False,0.145,False,0.36,False,0.445,False,0.3,0.565,0.565,0.565,0.194166666667,0.21,0.1,0,0.184703557312,0.103948574087,,,,,,,,,singleton_support_unresolved,0,0,通行与连接,circulation,supported_component:yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,overlap_with_pending_or_unsupported,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,False,requires_local_review,none_of_these_flags,,,,,,,,
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,yqstnuAEVhm,0.1,6,0,0,0,6,2,1,1,0,0.166666666667,0.833333333333,0.833333333333,1.38461538462,0.650022421648,0,0.0236967151974,5;1,0.166666666667,1,0,1,0.966666666667,0,False,1,200,6,0.665,5,0,False,0,False,0,False,0.665,False,0.665,True,0.665,True,0.665,True,0.665,True,0.665,True,0.665,True,0.665,True,0.665,True,1,5,0.11,False,0.115,False,0.285,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,5,0.11,False,0.115,False,0.285,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,5,0.11,False,0.115,False,0.285,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.115,0.115,0.115,0,0,0,0.08075,0.166666666667,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,yqstnuAEVhm,0.1,6,0,0,0,6,2,2,0,0,0,1,0.5,2,1,0.6,0.0088476368924,3;3,0,1,0,0,1,0,False,2,200,6,0.805,5,0,False,0,False,0.365,False,0.805,False,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,5,0,False,0,False,0.365,False,0.805,False,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,5,0,False,0,False,0.365,False,0.805,False,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,5,0,False,0,False,0.365,False,0.805,False,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0.805,True,0,0,0,0,0,0.0333333333333,0,0,0.2,0.2,,,,,,,,,limited_horizon_or_order_sensitive,0.78,0.78,起居与休闲,work,supported_component:yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,overlap_with_pending_or_unsupported,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,requires_local_review,short_observed_pool,,,,,,,,
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,yqstnuAEVhm,0.1,5,0,0,0,5,3,2,1,2,0.2,0.8,0.4,2.77777777778,1.52192809489,0.8,0.0321426068445,2;2;1,0.2,0.9,1,0,1,0,False,2,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.225,4,0,False,0,False,0.225,False,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,4,0,False,0,False,0.225,False,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,4,0,False,0,False,0.225,False,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0.225,True,0,0,0,0,0.305,0.4,0.305,0,0.357,0.2925,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,supported_component:yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,yqstnuAEVhm,0.1,6,0,0,0,6,5,1,4,1,0.666666666667,0.333333333333,0.333333333333,4.5,2.25162916739,0.933333333333,0,2;1;1;1;1,0.666666666667,0.393939393939,4,0,1,0,False,1,200,6,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.71,4,0.085,False,0.245,False,0.395,False,0.71,False,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,4,0.085,False,0.245,False,0.395,False,0.71,False,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,4,0.085,False,0.245,False,0.395,False,0.71,False,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0.71,True,0,0.245,0.245,0.245,0.6975,0.748333333334,0.6975,0,0.406666666666,0.195,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,yqstnuAEVhm,0.1,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0233200922082,3;2,0,1,0,0,1,0,False,2,200,5,0.595,4,0,False,0,False,0.595,False,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,4,0,False,0,False,0.595,False,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,4,0,False,0,False,0.595,False,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,4,0,False,0,False,0.595,False,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0.595,True,0,0,0,0,0.05,0.15,0.05,0,0.252,0.252,,,,,,,,,limited_horizon_or_order_sensitive,0.55,0.55,通行与连接,circulation,supported_component:yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,yqstnuAEVhm,0.1,23,0,0,0,23,9,6,3,2,0.130434782609,0.869565217391,0.304347826087,6.08045977011,2.87503382732,0.612648221344,0.0404000248463,7;3;3;3;2;2;1;1;1,0.130434782609,0.87701863354,2,1,0.944444444444,0.714285714286,True,3,200,23,0.55,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.025,False,0.65,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.045,False,0.115,False,0.65,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.06,False,0.14,False,0.65,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.065,False,0.14,False,0.095,0.22,0.23,0.23,0.1025,0.1275,0,0.00518044303048,0.248438735178,0.203047979798,,,,,,,,,singleton_support_unresolved,0,0,工作与学习,work,supported_component:yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,overlap_with_pending_or_unsupported,,order_partition_or_count_boundary,,order_partition_or_count_boundary,3,False,requires_local_review,weak_same_point_cluster_separation,,,,,,,,
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,yqstnuAEVhm,0.1,24,0,0,0,24,3,2,1,0,0.0416666666667,0.958333333333,0.666666666667,1.88235294118,1.09948398179,0,0.0554568420544,16;7;1,0.0416666666667,1,0,1,0.874131944444,0.9375,True,1,200,24,0.69,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.035,False,0.065,False,0.77,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.015,False,0.045,False,0.145,False,0.215,False,0.77,21,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.015,False,0.015,False,0.06,False,0.155,False,0.215,False,0.77,21,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.015,False,0.025,False,0.065,False,0.155,False,0.215,False,0.235,0.425,0.43,0.43,0,0,0,0.0685998295164,0.0964583333334,0.0809996706193,简单,"{""note"": """"}","{""group"": ""G237"", ""image_id"": ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599"", ""number"": 26, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G237,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,order_sensitive_or_other_trajectory,0.02,0.53,厨房与用餐,dining,supported_component:yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,False,medium_candidate;medium_candidate;,False,,,,
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,yqstnuAEVhm,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.6,0.0389117288374,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.58,4,0,False,0,False,0.58,False,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,1,3,0.26,False,0.73,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.26,False,0.73,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.26,False,0.73,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.26,0.26,0.26,0.42,0.42,0.055,0,0.344,0.06,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,yqstnuAEVhm,0.1,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.0353760932945,4,0,1,0,0,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,0,0,0,0,0,0,0,0,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,yqstnuAEVhm,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0844010701439,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.325,4,0,False,0,False,0.325,False,0.325,True,0.325,True,0.325,True,0.325,True,0.325,True,0.325,True,0.325,True,0.325,True,0.325,True,0.78,3,0.18,False,0.5,False,0.78,False,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,3,0.18,False,0.5,False,0.78,False,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,3,0.18,False,0.5,False,0.78,False,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0,0.18,0.18,0.18,0.435,0.438333333333,0.435,0,0.357,0.085,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,unknown,supported_component:yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
