base_task_id,building_id,cluster_count,cluster_worker_memberships_json,condition,cutoff,fixed_support_annotation_ids_json,partition_status,pointwise_correspondence_required,second_cluster_support,stage,strict_support,structure_status
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",manual,0.93,"[""2a68ebf9479544f2"", ""2aa11903e1e2a8fb"", ""35beed046856ed1b"", ""398867996052b28c"", ""3d6c8170506a516d"", ""5def2fdb264b3ea8"", ""5ffdf0267c883e0a"", ""6e286d07d3043739"", ""7228f5183729b915"", ""7d8f8c93438817f7"", ""7e0dce22d3201606"", ""82dbf4fb1236b236"", ""85385720d4e79c4a"", ""8e3ecaaf2c910392"", ""9f5db4e5cbff48df"", ""a2752ac316044731"", ""af73022856defe60"", ""b6dc5d3d3d9ab9db"", ""b88d269a40ffad84"", ""ce0c8ffdd0ade449"", ""d3d0c96ce57812bb"", ""ddc532c60d92d3d2"", ""dde9c112922dbd80"", ""f5bf71c30bae3aab"", ""f65c780de894847a""]",unique,True,1,P1,25,dominant_with_dissent
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",manual,0.95,"[""2a68ebf9479544f2"", ""2aa11903e1e2a8fb"", ""35beed046856ed1b"", ""398867996052b28c"", ""3d6c8170506a516d"", ""5def2fdb264b3ea8"", ""5ffdf0267c883e0a"", ""6e286d07d3043739"", ""7228f5183729b915"", ""7d8f8c93438817f7"", ""7e0dce22d3201606"", ""82dbf4fb1236b236"", ""85385720d4e79c4a"", ""8e3ecaaf2c910392"", ""9f5db4e5cbff48df"", ""a2752ac316044731"", ""af73022856defe60"", ""b6dc5d3d3d9ab9db"", ""b88d269a40ffad84"", ""ce0c8ffdd0ade449"", ""d3d0c96ce57812bb"", ""ddc532c60d92d3d2"", ""dde9c112922dbd80"", ""f5bf71c30bae3aab"", ""f65c780de894847a""]",unique,True,1,P1,25,dominant_with_dissent
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,3,"[[""1"", ""10"", ""11"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""], [""12""]]",manual,0.97,"[""2a68ebf9479544f2"", ""2aa11903e1e2a8fb"", ""35beed046856ed1b"", ""398867996052b28c"", ""3d6c8170506a516d"", ""5def2fdb264b3ea8"", ""5ffdf0267c883e0a"", ""6e286d07d3043739"", ""7228f5183729b915"", ""7d8f8c93438817f7"", ""7e0dce22d3201606"", ""82dbf4fb1236b236"", ""85385720d4e79c4a"", ""8e3ecaaf2c910392"", ""9f5db4e5cbff48df"", ""a2752ac316044731"", ""af73022856defe60"", ""b6dc5d3d3d9ab9db"", ""b88d269a40ffad84"", ""ce0c8ffdd0ade449"", ""d3d0c96ce57812bb"", ""ddc532c60d92d3d2"", ""dde9c112922dbd80"", ""f5bf71c30bae3aab"", ""f65c780de894847a""]",unique,True,1,P1,25,dominant_with_dissent
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,9,"[[""11"", ""12"", ""14"", ""15"", ""18"", ""21"", ""27"", ""28"", ""31"", ""34"", ""35"", ""6"", ""8""], [""1"", ""13"", ""17"", ""2""], [""10"", ""36""], [""37""], [""19""], [""30""], [""29""], [""32""], [""33""]]",oos,0.93,"[""03e01729807e10b2"", ""1870bb9b73b8e731"", ""255bcfbc04e42564"", ""31ba2b8e12c0dae4"", ""42cd5a13d2ad90e1"", ""4785d000f2625c42"", ""5dec5e1874a7a054"", ""60bba1fdafe4c9bd"", ""62350f1ba1f6f629"", ""712e3eb9664c8fbc"", ""8044ecb0849dfec0"", ""85ae90c2f81b66df"", ""8ada6a2e55916c35"", ""8cd45265d79ac735"", ""95c53ad8a5a96289"", ""9e238cb62af7d82e"", ""9f069c3bb68abdf2"", ""b66bb9496c68e5be"", ""c345eac5108fcf77"", ""ced04aaa4e1efa7e"", ""db928628d69b3f0a"", ""dc2410f47b0ae7f6"", ""dcf84084e2f4a4bf"", ""e5a17929a8d3ddab"", ""f7889df0393772a8""]",unique,True,4,P1,25,supported_multimodal
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,10,"[[""11"", ""12"", ""14"", ""15"", ""18"", ""21"", ""28"", ""31"", ""34"", ""35"", ""6"", ""8""], [""1"", ""13"", ""17"", ""2""], [""10"", ""36""], [""37""], [""19""], [""30""], [""29""], [""27""], [""32""], [""33""]]",oos,0.95,"[""03e01729807e10b2"", ""1870bb9b73b8e731"", ""255bcfbc04e42564"", ""31ba2b8e12c0dae4"", ""42cd5a13d2ad90e1"", ""4785d000f2625c42"", ""5dec5e1874a7a054"", ""60bba1fdafe4c9bd"", ""62350f1ba1f6f629"", ""712e3eb9664c8fbc"", ""8044ecb0849dfec0"", ""85ae90c2f81b66df"", ""8ada6a2e55916c35"", ""8cd45265d79ac735"", ""95c53ad8a5a96289"", ""9e238cb62af7d82e"", ""9f069c3bb68abdf2"", ""b66bb9496c68e5be"", ""c345eac5108fcf77"", ""ced04aaa4e1efa7e"", ""db928628d69b3f0a"", ""dc2410f47b0ae7f6"", ""dcf84084e2f4a4bf"", ""e5a17929a8d3ddab"", ""f7889df0393772a8""]",unique,True,4,P1,25,supported_multimodal
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,13,"[[""11"", ""12"", ""14"", ""15"", ""18"", ""21"", ""28"", ""34"", ""35"", ""6"", ""8""], [""1"", ""13"", ""2""], [""37""], [""19""], [""30""], [""36""], [""29""], [""10""], [""27""], [""17""], [""32""], [""31""], [""33""]]",oos,0.97,"[""03e01729807e10b2"", ""1870bb9b73b8e731"", ""255bcfbc04e42564"", ""31ba2b8e12c0dae4"", ""42cd5a13d2ad90e1"", ""4785d000f2625c42"", ""5dec5e1874a7a054"", ""60bba1fdafe4c9bd"", ""62350f1ba1f6f629"", ""712e3eb9664c8fbc"", ""8044ecb0849dfec0"", ""85ae90c2f81b66df"", ""8ada6a2e55916c35"", ""8cd45265d79ac735"", ""95c53ad8a5a96289"", ""9e238cb62af7d82e"", ""9f069c3bb68abdf2"", ""b66bb9496c68e5be"", ""c345eac5108fcf77"", ""ced04aaa4e1efa7e"", ""db928628d69b3f0a"", ""dc2410f47b0ae7f6"", ""dcf84084e2f4a4bf"", ""e5a17929a8d3ddab"", ""f7889df0393772a8""]",unique,True,3,P1,25,supported_multimodal
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,6,"[[""1"", ""10"", ""12"", ""13"", ""15"", ""17"", ""2"", ""21"", ""29"", ""33"", ""36"", ""6"", ""8""], [""27"", ""30"", ""34""], [""18"", ""28"", ""32""], [""11"", ""14""], [""31"", ""35""], [""19""]]",oos,0.93,"[""00a98959a0e8cc08"", ""0425a943a10eec7b"", ""075417b5f26b1723"", ""1c503eddee825845"", ""27dbf5c9cdf792b8"", ""2cb026abc8f06cca"", ""32eaa5e855ae90ee"", ""3aa0bf741c4b39c3"", ""4646bfc46dc3b9ce"", ""58c295ccb812be32"", ""628f11c0e0520639"", ""7ed4383a08375303"", ""81feb0e35cc60306"", ""82fb1dbda549df08"", ""925ff212fc8d9104"", ""a3ab6a5900bc68ec"", ""a800c13498de5044"", ""b2e72f1eccfff1ce"", ""bba1f0de8ac71831"", ""bf04983c0e9d6481"", ""bf182260d97e72b4"", ""c16f76b61a0c2732"", ""f227fac3913dbc27"", ""ffa6a35684824582""]",unique,True,3,P1,24,supported_multimodal
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,6,"[[""1"", ""10"", ""12"", ""13"", ""15"", ""17"", ""2"", ""21"", ""29"", ""33"", ""36"", ""6"", ""8""], [""27"", ""30"", ""34""], [""18"", ""28"", ""32""], [""11"", ""14""], [""31"", ""35""], [""19""]]",oos,0.95,"[""00a98959a0e8cc08"", ""0425a943a10eec7b"", ""075417b5f26b1723"", ""1c503eddee825845"", ""27dbf5c9cdf792b8"", ""2cb026abc8f06cca"", ""32eaa5e855ae90ee"", ""3aa0bf741c4b39c3"", ""4646bfc46dc3b9ce"", ""58c295ccb812be32"", ""628f11c0e0520639"", ""7ed4383a08375303"", ""81feb0e35cc60306"", ""82fb1dbda549df08"", ""925ff212fc8d9104"", ""a3ab6a5900bc68ec"", ""a800c13498de5044"", ""b2e72f1eccfff1ce"", ""bba1f0de8ac71831"", ""bf04983c0e9d6481"", ""bf182260d97e72b4"", ""c16f76b61a0c2732"", ""f227fac3913dbc27"", ""ffa6a35684824582""]",unique,True,3,P1,24,supported_multimodal
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,9,"[[""10"", ""13"", ""15"", ""17"", ""21"", ""33"", ""36"", ""6"", ""8""], [""1"", ""2"", ""29""], [""18"", ""28"", ""32""], [""27"", ""30""], [""11"", ""14""], [""31"", ""35""], [""34""], [""12""], [""19""]]",oos,0.97,"[""00a98959a0e8cc08"", ""0425a943a10eec7b"", ""075417b5f26b1723"", ""1c503eddee825845"", ""27dbf5c9cdf792b8"", ""2cb026abc8f06cca"", ""32eaa5e855ae90ee"", ""3aa0bf741c4b39c3"", ""4646bfc46dc3b9ce"", ""58c295ccb812be32"", ""628f11c0e0520639"", ""7ed4383a08375303"", ""81feb0e35cc60306"", ""82fb1dbda549df08"", ""925ff212fc8d9104"", ""a3ab6a5900bc68ec"", ""a800c13498de5044"", ""b2e72f1eccfff1ce"", ""bba1f0de8ac71831"", ""bf04983c0e9d6481"", ""bf182260d97e72b4"", ""c16f76b61a0c2732"", ""f227fac3913dbc27"", ""ffa6a35684824582""]",unique,True,3,P1,24,supported_multimodal
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,,[],oos,0.93,"[""07302c287d4b5090"", ""10226aeae3f84a35"", ""1a361af7443afe0c"", ""302e82d117f96466"", ""3c0d8e75dd7d264b"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""66d1573179cf952a"", ""6b1072abb5dd916d"", ""71640fc7f46c27a2"", ""81137b6e5348e384"", ""a1cf0e0701983318"", ""a75d738ce1b5070a"", ""a95a266f291df244"", ""b450be5b8a67bfb8"", ""b612f84b4f35345d"", ""b73a313e28bc8976"", ""c683a325ea5ee59a"", ""d02768af49547bb8"", ""d5317a10c026bfe9"", ""d936055bdc90a99f"", ""df388ca29d6f7cfd"", ""e355ede0b8b5901b"", ""f16402f852e68871"", ""fe952ee7e370f555""]",not_evaluable,True,0,P1,25,not_evaluable
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,13,"[[""18"", ""29"", ""31"", ""32"", ""35""], [""11"", ""12"", ""14""], [""15"", ""21"", ""8""], [""17"", ""33""], [""1"", ""2""], [""10"", ""13""], [""30"", ""37""], [""6""], [""36""], [""28""], [""34""], [""27""], [""19""]]",oos,0.95,"[""07302c287d4b5090"", ""10226aeae3f84a35"", ""1a361af7443afe0c"", ""302e82d117f96466"", ""3c0d8e75dd7d264b"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""66d1573179cf952a"", ""6b1072abb5dd916d"", ""71640fc7f46c27a2"", ""81137b6e5348e384"", ""a1cf0e0701983318"", ""a75d738ce1b5070a"", ""a95a266f291df244"", ""b450be5b8a67bfb8"", ""b612f84b4f35345d"", ""b73a313e28bc8976"", ""c683a325ea5ee59a"", ""d02768af49547bb8"", ""d5317a10c026bfe9"", ""d936055bdc90a99f"", ""df388ca29d6f7cfd"", ""e355ede0b8b5901b"", ""f16402f852e68871"", ""fe952ee7e370f555""]",unique,True,3,P1,25,supported_multimodal
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,17,"[[""18"", ""31"", ""32"", ""35""], [""15"", ""21"", ""8""], [""11"", ""14""], [""1"", ""2""], [""10"", ""13""], [""12""], [""17""], [""37""], [""6""], [""33""], [""36""], [""28""], [""29""], [""30""], [""34""], [""27""], [""19""]]",oos,0.97,"[""07302c287d4b5090"", ""10226aeae3f84a35"", ""1a361af7443afe0c"", ""302e82d117f96466"", ""3c0d8e75dd7d264b"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""66d1573179cf952a"", ""6b1072abb5dd916d"", ""71640fc7f46c27a2"", ""81137b6e5348e384"", ""a1cf0e0701983318"", ""a75d738ce1b5070a"", ""a95a266f291df244"", ""b450be5b8a67bfb8"", ""b612f84b4f35345d"", ""b73a313e28bc8976"", ""c683a325ea5ee59a"", ""d02768af49547bb8"", ""d5317a10c026bfe9"", ""d936055bdc90a99f"", ""df388ca29d6f7cfd"", ""e355ede0b8b5901b"", ""f16402f852e68871"", ""fe952ee7e370f555""]",unique,True,3,P1,25,supported_multimodal
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,,[],oos,0.93,"[""073cc94b42351b56"", ""07747ea3bdc5ada7"", ""1b879ed2a0ea3317"", ""1e1b8c35465d660f"", ""206017d68554e4ce"", ""20d050e0b509265b"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""38910f3666756937"", ""3c003832cc2ac4bd"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""721a520d404a0fa2"", ""7fb0a95bc36104b2"", ""8e34950e31c52b48"", ""9351679e3e0d6ade"", ""b3c8f9e27d75e1bb"", ""ce40f36eeedc9a01"", ""db489e7008420f6d"", ""e65fb66189e53aac"", ""f21c670566821ce7"", ""fa7addab96927ce3""]",not_evaluable,True,0,P1,23,not_evaluable
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,11,"[[""10"", ""11"", ""13"", ""14"", ""34""], [""15"", ""21"", ""37"", ""6"", ""8""], [""18"", ""30"", ""33""], [""1"", ""2""], [""32"", ""35""], [""31""], [""12""], [""19""], [""36""], [""29""], [""27""]]",oos,0.95,"[""073cc94b42351b56"", ""07747ea3bdc5ada7"", ""1b879ed2a0ea3317"", ""1e1b8c35465d660f"", ""206017d68554e4ce"", ""20d050e0b509265b"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""38910f3666756937"", ""3c003832cc2ac4bd"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""721a520d404a0fa2"", ""7fb0a95bc36104b2"", ""8e34950e31c52b48"", ""9351679e3e0d6ade"", ""b3c8f9e27d75e1bb"", ""ce40f36eeedc9a01"", ""db489e7008420f6d"", ""e65fb66189e53aac"", ""f21c670566821ce7"", ""fa7addab96927ce3""]",unique,True,5,P1,23,supported_multimodal
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,14,"[[""10"", ""11"", ""13"", ""14""], [""18"", ""30"", ""33""], [""15"", ""21"", ""8""], [""1"", ""2""], [""32"", ""35""], [""31""], [""34""], [""12""], [""37""], [""19""], [""36""], [""29""], [""6""], [""27""]]",oos,0.97,"[""073cc94b42351b56"", ""07747ea3bdc5ada7"", ""1b879ed2a0ea3317"", ""1e1b8c35465d660f"", ""206017d68554e4ce"", ""20d050e0b509265b"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""38910f3666756937"", ""3c003832cc2ac4bd"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""721a520d404a0fa2"", ""7fb0a95bc36104b2"", ""8e34950e31c52b48"", ""9351679e3e0d6ade"", ""b3c8f9e27d75e1bb"", ""ce40f36eeedc9a01"", ""db489e7008420f6d"", ""e65fb66189e53aac"", ""f21c670566821ce7"", ""fa7addab96927ce3""]",unique,True,3,P1,23,supported_multimodal
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,,[],oos,0.93,"[""1d83c0fba980b573"", ""233568c89e42b8bb"", ""2dfcccbef445d8fb"", ""2f0ae1d7e22229cf"", ""37d740ea8d0d8493"", ""3c1e685ec9863c21"", ""3f318bc60bc47bf0"", ""3f3f55f16eac83df"", ""47e21b5afd7c7b77"", ""5f286f5426b982a7"", ""6e96384968cba7c3"", ""707a9a5e46075152"", ""809d1c3be329e98c"", ""825443a016547c50"", ""854845dfd0d69ffa"", ""8edf1145794bfd4f"", ""9275a01dcd852002"", ""99be57a4c1340446"", ""c7fde7efc3f1dc23"", ""de16a61e2d1bb437"", ""e86414515027abd0"", ""f14cfdfa014f4398"", ""f675c9fafc654a6c"", ""fa807ea5905340d9"", ""fe83d3b0d2bab0e8""]",not_evaluable,True,0,P1,25,not_evaluable
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,6,"[[""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""21"", ""29"", ""31"", ""34"", ""36"", ""6""], [""14"", ""28"", ""30"", ""32"", ""33"", ""35"", ""37"", ""8""], [""1"", ""2""], [""11""], [""27""], [""19""]]",oos,0.95,"[""1d83c0fba980b573"", ""233568c89e42b8bb"", ""2dfcccbef445d8fb"", ""2f0ae1d7e22229cf"", ""37d740ea8d0d8493"", ""3c1e685ec9863c21"", ""3f318bc60bc47bf0"", ""3f3f55f16eac83df"", ""47e21b5afd7c7b77"", ""5f286f5426b982a7"", ""6e96384968cba7c3"", ""707a9a5e46075152"", ""809d1c3be329e98c"", ""825443a016547c50"", ""854845dfd0d69ffa"", ""8edf1145794bfd4f"", ""9275a01dcd852002"", ""99be57a4c1340446"", ""c7fde7efc3f1dc23"", ""de16a61e2d1bb437"", ""e86414515027abd0"", ""f14cfdfa014f4398"", ""f675c9fafc654a6c"", ""fa807ea5905340d9"", ""fe83d3b0d2bab0e8""]",unique,True,8,P1,25,supported_multimodal
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,7,"[[""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""21"", ""29"", ""31"", ""34"", ""36"", ""6""], [""14"", ""28"", ""30"", ""32"", ""33"", ""35"", ""8""], [""1"", ""2""], [""11""], [""27""], [""19""], [""37""]]",oos,0.97,"[""1d83c0fba980b573"", ""233568c89e42b8bb"", ""2dfcccbef445d8fb"", ""2f0ae1d7e22229cf"", ""37d740ea8d0d8493"", ""3c1e685ec9863c21"", ""3f318bc60bc47bf0"", ""3f3f55f16eac83df"", ""47e21b5afd7c7b77"", ""5f286f5426b982a7"", ""6e96384968cba7c3"", ""707a9a5e46075152"", ""809d1c3be329e98c"", ""825443a016547c50"", ""854845dfd0d69ffa"", ""8edf1145794bfd4f"", ""9275a01dcd852002"", ""99be57a4c1340446"", ""c7fde7efc3f1dc23"", ""de16a61e2d1bb437"", ""e86414515027abd0"", ""f14cfdfa014f4398"", ""f675c9fafc654a6c"", ""fa807ea5905340d9"", ""fe83d3b0d2bab0e8""]",unique,True,7,P1,25,supported_multimodal
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""6"", ""8""]]",oos,0.93,"[""0e38d607092eec6b"", ""180879c05acf67a9"", ""1b673a15fccbeffc"", ""211b575736ba7cb9"", ""231407e1e3c26cd5"", ""261aed6164dd9545"", ""3217ba603e509151"", ""62163345e9e1cb8c"", ""6529ecbbe65e0c15"", ""6681edbb9d5aa59e"", ""6e9a9a4c4050aede"", ""710745da69e1f9af"", ""763a991b9dfc8696"", ""8027f25bb7a20f48"", ""85294dbf7076ca4e"", ""869aad6dd78196cb"", ""87ae4a7914c286d3"", ""8b23be1612a348e0"", ""8da7070a8e45a7f6"", ""8de2872c37caa579"", ""903b5a5e0659aed8"", ""98fd9fa5115fc41a"", ""a90f0bb541345d69"", ""ed5e4f015fa0d901""]",unique,True,0,P1,24,unimodal
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""6"", ""8""]]",oos,0.95,"[""0e38d607092eec6b"", ""180879c05acf67a9"", ""1b673a15fccbeffc"", ""211b575736ba7cb9"", ""231407e1e3c26cd5"", ""261aed6164dd9545"", ""3217ba603e509151"", ""62163345e9e1cb8c"", ""6529ecbbe65e0c15"", ""6681edbb9d5aa59e"", ""6e9a9a4c4050aede"", ""710745da69e1f9af"", ""763a991b9dfc8696"", ""8027f25bb7a20f48"", ""85294dbf7076ca4e"", ""869aad6dd78196cb"", ""87ae4a7914c286d3"", ""8b23be1612a348e0"", ""8da7070a8e45a7f6"", ""8de2872c37caa579"", ""903b5a5e0659aed8"", ""98fd9fa5115fc41a"", ""a90f0bb541345d69"", ""ed5e4f015fa0d901""]",unique,True,0,P1,24,unimodal
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""6"", ""8""]]",oos,0.97,"[""0e38d607092eec6b"", ""180879c05acf67a9"", ""1b673a15fccbeffc"", ""211b575736ba7cb9"", ""231407e1e3c26cd5"", ""261aed6164dd9545"", ""3217ba603e509151"", ""62163345e9e1cb8c"", ""6529ecbbe65e0c15"", ""6681edbb9d5aa59e"", ""6e9a9a4c4050aede"", ""710745da69e1f9af"", ""763a991b9dfc8696"", ""8027f25bb7a20f48"", ""85294dbf7076ca4e"", ""869aad6dd78196cb"", ""87ae4a7914c286d3"", ""8b23be1612a348e0"", ""8da7070a8e45a7f6"", ""8de2872c37caa579"", ""903b5a5e0659aed8"", ""98fd9fa5115fc41a"", ""a90f0bb541345d69"", ""ed5e4f015fa0d901""]",unique,True,0,P1,24,unimodal
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,8,"[[""1"", ""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""33"", ""6"", ""8""], [""36"", ""37""], [""11"", ""14""], [""34""], [""32""], [""35""], [""19""], [""31""]]",oos,0.93,"[""06f95fe563212fba"", ""0ffa405d9cace672"", ""11628957a40ead2f"", ""16f25622c221fa4c"", ""208a71d158c92f4e"", ""301e8f57605f360a"", ""342e487f437ad89a"", ""39102f3b3f789ba6"", ""4256a770bc409d70"", ""4ae9cc8453c6eec8"", ""4d93146011879ad3"", ""589afb1182c4df73"", ""782abfe913b39a78"", ""815fd216217c1154"", ""8e954e66e20c6ba3"", ""9515ea81d3b7d5f0"", ""975981eecffd896f"", ""99b98c71c8ac6cd8"", ""b4a28e4583d9d910"", ""bf730d2c56f61535"", ""d7eb958cdac4d365"", ""dc7be2ac3c7daaf6"", ""dcef5de556c4238a"", ""e41dccd543530b6f"", ""f08c6262c07aaaf7""]",unique,True,2,P1,25,supported_multimodal
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,8,"[[""1"", ""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""33"", ""6"", ""8""], [""36"", ""37""], [""11"", ""14""], [""34""], [""32""], [""35""], [""19""], [""31""]]",oos,0.95,"[""06f95fe563212fba"", ""0ffa405d9cace672"", ""11628957a40ead2f"", ""16f25622c221fa4c"", ""208a71d158c92f4e"", ""301e8f57605f360a"", ""342e487f437ad89a"", ""39102f3b3f789ba6"", ""4256a770bc409d70"", ""4ae9cc8453c6eec8"", ""4d93146011879ad3"", ""589afb1182c4df73"", ""782abfe913b39a78"", ""815fd216217c1154"", ""8e954e66e20c6ba3"", ""9515ea81d3b7d5f0"", ""975981eecffd896f"", ""99b98c71c8ac6cd8"", ""b4a28e4583d9d910"", ""bf730d2c56f61535"", ""d7eb958cdac4d365"", ""dc7be2ac3c7daaf6"", ""dcef5de556c4238a"", ""e41dccd543530b6f"", ""f08c6262c07aaaf7""]",unique,True,2,P1,25,supported_multimodal
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,8,"[[""1"", ""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""33"", ""6"", ""8""], [""36"", ""37""], [""11"", ""14""], [""34""], [""32""], [""35""], [""19""], [""31""]]",oos,0.97,"[""06f95fe563212fba"", ""0ffa405d9cace672"", ""11628957a40ead2f"", ""16f25622c221fa4c"", ""208a71d158c92f4e"", ""301e8f57605f360a"", ""342e487f437ad89a"", ""39102f3b3f789ba6"", ""4256a770bc409d70"", ""4ae9cc8453c6eec8"", ""4d93146011879ad3"", ""589afb1182c4df73"", ""782abfe913b39a78"", ""815fd216217c1154"", ""8e954e66e20c6ba3"", ""9515ea81d3b7d5f0"", ""975981eecffd896f"", ""99b98c71c8ac6cd8"", ""b4a28e4583d9d910"", ""bf730d2c56f61535"", ""d7eb958cdac4d365"", ""dc7be2ac3c7daaf6"", ""dcef5de556c4238a"", ""e41dccd543530b6f"", ""f08c6262c07aaaf7""]",unique,True,2,P1,25,supported_multimodal
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,7,"[[""13"", ""14"", ""15"", ""18"", ""21"", ""27"", ""30"", ""31"", ""32"", ""33"", ""34"", ""36"", ""6"", ""8""], [""10"", ""11"", ""17""], [""28"", ""29""], [""1"", ""2""], [""35""], [""19""], [""12""]]",oos,0.93,"[""0b321a16596ae822"", ""0d08611aee0cdf4f"", ""116cb223e7dedec6"", ""126f3e3ce4b1ec93"", ""1e4c5581862be896"", ""2f75e3649fc3b4c0"", ""3785ebbd5dc8b7ea"", ""52fb14ffbe0d009b"", ""5fa48d2e923993dc"", ""657bd2d38326367d"", ""75ac866c71693e71"", ""78885c3d5cd19c4f"", ""87273c75a3b5848a"", ""8819f603580ef482"", ""8abf96e80a8cd151"", ""94d5b679bc8ce596"", ""9d8133aea50c53da"", ""b10df9b94b3677c1"", ""b96ca0dd7857cd2e"", ""d7ab9ebe988576d6"", ""dfc2adf2a47dc7de"", ""e1bc1262947c9c43"", ""e27f9f848d185dab"", ""fc956ea5464e4cf4""]",unique,True,3,P1,24,supported_multimodal
