image_id,condition,cut,rule,late_h,n_valid,n_supported_modes,singleton_mass,p_onset_8_to_h,onset_conditional_median
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,12,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,15,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,18,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,19,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D10_distribution,10,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D10_distribution,12,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D10_distribution,15,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D10_distribution,18,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D10_distribution,19,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D20_distribution,10,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D20_distribution,12,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D20_distribution,15,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D20_distribution,18,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,D20_distribution,19,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,G10_geometry,10,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,G10_geometry,12,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,G10_geometry,15,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,G10_geometry,18,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,G10_geometry,19,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,P_pattern,10,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,P_pattern,12,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,P_pattern,15,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,P_pattern,18,1,0,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.2,P_pattern,19,1,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D10_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D10_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D10_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D10_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D10_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D20_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D20_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D20_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D20_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,D20_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,G10_geometry,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,G10_geometry,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,G10_geometry,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,G10_geometry,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,G10_geometry,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,P_pattern,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,P_pattern,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,P_pattern,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,P_pattern,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.05,P_pattern,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D10_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D10_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D10_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D10_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D10_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D20_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D20_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D20_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D20_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,D20_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,G10_geometry,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,G10_geometry,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,G10_geometry,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,G10_geometry,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,G10_geometry,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,P_pattern,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,P_pattern,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,P_pattern,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,P_pattern,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.1,P_pattern,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D10_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D10_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D10_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D10_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D10_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D20_distribution,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D20_distribution,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D20_distribution,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D20_distribution,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,D20_distribution,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,G10_geometry,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,G10_geometry,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,G10_geometry,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,G10_geometry,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,G10_geometry,19,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,P_pattern,10,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,P_pattern,12,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,P_pattern,15,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,P_pattern,18,3,0,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,0.2,P_pattern,19,3,0,1,0,
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D10_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D10_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D10_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D10_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D10_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D20_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D20_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D20_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D20_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,D20_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,G10_geometry,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,G10_geometry,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,G10_geometry,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,G10_geometry,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,G10_geometry,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,P_pattern,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,P_pattern,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,P_pattern,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,P_pattern,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.05,P_pattern,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D10_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D10_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D10_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D10_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D10_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D20_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D20_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D20_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D20_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,D20_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,G10_geometry,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,G10_geometry,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,G10_geometry,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,G10_geometry,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,G10_geometry,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,P_pattern,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,P_pattern,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,P_pattern,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,P_pattern,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.1,P_pattern,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D10_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D10_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D10_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D10_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D10_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D20_distribution,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D20_distribution,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D20_distribution,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D20_distribution,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,D20_distribution,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,G10_geometry,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,G10_geometry,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,G10_geometry,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,G10_geometry,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,G10_geometry,19,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,P_pattern,10,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,P_pattern,12,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,P_pattern,15,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,P_pattern,18,6,1,0,0,2
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,0.2,P_pattern,19,6,1,0,0,2
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D10_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D10_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D10_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D10_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D10_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D20_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D20_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D20_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D20_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,D20_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,G10_geometry,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,G10_geometry,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,G10_geometry,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,G10_geometry,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,G10_geometry,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,P_pattern,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,P_pattern,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,P_pattern,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,P_pattern,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.05,P_pattern,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D10_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D10_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D10_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D10_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D10_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D20_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D20_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D20_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D20_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,D20_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,G10_geometry,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,G10_geometry,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,G10_geometry,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,G10_geometry,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,G10_geometry,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,P_pattern,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,P_pattern,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,P_pattern,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,P_pattern,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.1,P_pattern,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D10_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D10_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D10_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D10_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D10_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D20_distribution,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D20_distribution,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D20_distribution,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D20_distribution,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,D20_distribution,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,G10_geometry,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,G10_geometry,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,G10_geometry,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,G10_geometry,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,G10_geometry,19,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,P_pattern,10,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,P_pattern,12,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,P_pattern,15,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,P_pattern,18,1,0,1,0,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,0.2,P_pattern,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D10_distribution,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D10_distribution,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D10_distribution,15,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D10_distribution,18,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D10_distribution,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D20_distribution,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D20_distribution,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D20_distribution,15,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D20_distribution,18,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,D20_distribution,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,G10_geometry,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,G10_geometry,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,G10_geometry,15,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,G10_geometry,18,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,G10_geometry,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,P_pattern,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,P_pattern,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,P_pattern,15,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,P_pattern,18,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.05,P_pattern,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D10_distribution,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D10_distribution,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D10_distribution,15,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D10_distribution,18,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D10_distribution,19,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D20_distribution,10,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D20_distribution,12,1,0,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,0.1,D20_distribution,15,1,0,1,0,
